sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_reached_this_frame,waypoint_switched_after_frame,terminal_locked,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,proposal_x,proposal_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,translation_probability,stationary_probability,rotation_probability,predicted_phase,effective_translation_gate,ecc_center_shift_norm,ecc_rotation_deg,ecc_correlation,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,error_visual_m,error_final_m
37,37,/yh/study/new_data/model_dataset_flight/vi/vi_000037.jpg,0,1,0,0,0,-144.29208374023438,10.052149772644043,-140.5701904296875,14.922991752624512,-145.9949493408203,19.499858856201172,-146.02548217773438,14.741700172424316,-146.02548217773438,14.741700172424316,-145.05328369140625,15.725064277648926,-144.27737426757812,15.586247444152832,-144.14366149902344,15.556985855102539,0.8269270062446594,0.1636282503604889,0.009444748051464558,1,0.8269270062446594,0.008354622318050115,0.6814838385665466,0.7821168303489685,3.756627321243286,-0.26621541380882263,0.1619720458984375,0.005594760179519653,0.9429274797439575,2.2292592525482178,7.0,7.0,0.9118623733520508,-128.73482042443445,12.99296033458975,5.534117221832275,15.832776403347129
38,38,/yh/study/new_data/model_dataset_flight/vi/vi_000038.jpg,0,1,0,0,0,-147.48928833007812,10.328798294067383,-144.27737426757812,15.586247444152832,-145.9949493408203,19.499858856201172,-150.75680541992188,14.771675109863281,-150.75680541992188,14.771675109863281,-148.7322235107422,16.437084197998047,-147.94410705566406,16.28656005859375,-148.0653839111328,16.255313873291016,0.8230867385864258,0.16729861497879028,0.009614611975848675,1,0.8230867385864258,0.016479798119385367,0.11032190396322575,0.6965633034706116,3.7203359603881836,-0.3073546588420868,-0.03629136085510254,-0.04113924503326416,0.9426924586296082,2.2297556400299072,7.0,7.0,0.9028854370117188,-132.32114056118047,13.607866199619295,5.975097179412842,15.518537078872335
39,39,/yh/study/new_data/model_dataset_flight/vi/vi_000039.jpg,0,1,0,0,0,-150.68637084960938,10.605437278747559,-147.94410705566406,16.28656005859375,-145.9949493408203,19.499858856201172,-150.75680541992188,14.771675109863281,-150.75680541992188,14.771675109863281,-152.1891326904297,17.066211700439453,-151.45465087890625,16.93131446838379,-151.59060668945312,17.005401611328125,0.8269783854484558,0.16356033086776733,0.009461273439228535,1,0.8269783854484558,0.018837014684910787,0.4336505294132029,0.6785380244255066,3.5591342449188232,-0.268680214881897,-0.16120171546936035,0.03867444396018982,0.9428991675376892,2.2290079593658447,7.0,7.0,0.9033748507499695,-135.8933132765282,14.228344670605964,6.372360706329346,15.230233429940478
40,40,/yh/study/new_data/model_dataset_flight/vi/vi_000040.jpg,0,1,0,0,0,-154.1981964111328,10.909310340881348,-151.45465087890625,16.93131446838379,-145.9949493408203,19.499858856201172,-155.48814392089844,14.801648139953613,-155.45761108398438,19.55980682373047,-155.65774536132812,17.553539276123047,-154.927001953125,17.44536018371582,-154.88710021972656,17.548290252685547,0.8261402249336243,0.16431719064712524,0.009542572312057018,1,0.8261402249336243,0.010933361354185715,0.4713955194475218,0.6733121871948242,3.5072901248931885,-0.14276108145713806,-0.051844120025634766,0.1259191334247589,0.9428460597991943,2.2291791439056396,7.0,7.0,0.9064404368400574,-139.44684944284919,14.828952422875638,6.576557159423828,15.263218252702512
41,41,/yh/study/new_data/model_dataset_flight/vi/vi_000041.jpg,0,1,0,0,0,-157.47799682617188,11.261993408203125,-154.927001953125,17.44536018371582,-145.9949493408203,19.499858856201172,-160.18893432617188,19.58977699279785,-160.18893432617188,19.58977699279785,-159.30191040039062,17.958471298217773,-158.53857421875,17.86894416809082,-158.3802490234375,17.894052505493164,0.8255208134651184,0.16494007408618927,0.009539101272821426,1,0.8255208134651184,0.01950496711252908,0.3474251973542588,0.6519472002983093,3.6361284255981445,-0.03803980350494385,0.12883830070495605,0.10472127795219421,0.9426984786987305,2.229186534881592,7.0,7.0,0.9104161262512207,-143.01122070044062,15.39651032176374,6.69153356552124,15.04599088064813
42,42,/yh/study/new_data/model_dataset_flight/vi/vi_000042.jpg,0,1,0,0,0,-160.7559356689453,11.614477157592773,-158.53857421875,17.86894416809082,-169.65159606933594,19.649715423583984,-164.92027282714844,19.619747161865234,-164.92027282714844,19.619747161865234,-162.90184020996094,18.373044967651367,-162.12796020507812,18.28363609313965,-162.21975708007812,18.247297286987305,0.8226370811462402,0.16771486401557922,0.009648009203374386,1,0.8226370811462402,0.007274679598785218,0.4448823318749096,0.6668408513069153,3.613124132156372,-0.03155165910720825,-0.02300429344177246,0.006488144397735596,0.9424920678138733,2.2299535274505615,7.0,7.0,0.9044898748397827,-146.5802620809466,15.935528565239109,6.8088274002075195,14.819622361619299
43,43,/yh/study/new_data/model_dataset_flight/vi/vi_000043.jpg,0,1,0,0,0,-164.03280639648438,11.966845512390137,-162.12796020507812,18.28363609313965,-174.4134521484375,14.921524047851562,-164.92027282714844,19.619747161865234,-164.92027282714844,19.619747161865234,-166.48428344726562,18.839935302734375,-165.73963928222656,18.744844436645508,-165.7062530517578,18.69388198852539,0.8290644288063049,0.16159678995609283,0.009338762611150742,1,0.8290644288063049,0.003930612305194996,0.20305374483958535,0.7593455910682678,3.640226364135742,-0.07544049620628357,0.027102231979370117,-0.04388883709907532,0.9429544806480408,2.2287392616271973,7.0,7.0,0.9100995063781738,-150.15726376177238,16.46001991422304,6.989602565765381,14.584899712133664
44,44,/yh/study/new_data/model_dataset_flight/vi/vi_000044.jpg,0,1,0,0,0,-167.38104248046875,12.304368019104004,-165.73963928222656,18.744844436645508,-174.4134521484375,14.921524047851562,-169.65159606933594,19.649715423583984,-169.65159606933594,19.649715423583984,-170.11111450195312,19.299545288085938,-169.35775756835938,19.203950881958008,-169.36245727539062,19.229310989379883,0.8276663422584534,0.16293661296367645,0.009397055022418499,1,0.8276663422584534,0.006701701733392342,0.3441509691530686,0.673333466053009,3.6464059352874756,-0.07266733050346375,0.0061795711517333984,0.0027731657028198242,0.9429714679718018,2.2287521362304688,7.0,7.0,0.9220153093338013,-153.74194177200096,16.97230408257346,7.17716121673584,14.41577938331346
45,45,/yh/study/new_data/model_dataset_flight/vi/vi_000045.jpg,0,1,0,0,0,-170.73062133789062,12.642024993896484,-169.35775756835938,19.203950881958008,-183.7845458984375,29.25592613220215,-174.3829345703125,19.6796817779541,-174.3829345703125,19.6796817779541,-173.70932006835938,19.657001495361328,-172.9552459716797,19.578493118286133,-172.97909545898438,19.662006378173828,0.8267128467559814,0.1638544201850891,0.00943275261670351,1,0.8267128467559814,0.008387983503874865,0.09234426425875696,0.6902850270271301,3.6169211864471436,0.009231030941009521,-0.02948474884033203,0.08189836144447327,0.9429606199264526,2.2292044162750244,7.0,7.0,0.9208766222000122,-157.32901143003343,17.45887221869125,7.284472942352295,14.240967850163454
46,46,/yh/study/new_data/model_dataset_flight/vi/vi_000046.jpg,0,1,0,0,0,-174.08189392089844,12.979852676391602,-172.9552459716797,19.578493118286133,-183.7845458984375,29.25592613220215,-179.1142578125,19.709646224975586,-179.1142578125,19.709646224975586,-177.15928649902344,19.908782958984375,-176.4326629638672,19.851696014404297,-176.54241943359375,19.91075325012207,0.8271619081497192,0.16343265771865845,0.009405444376170635,1,0.8271619081497192,0.005783662919912295,0.20508808689887162,0.7532185316085815,3.486776351928711,0.0972599983215332,-0.13014483451843262,0.08802896738052368,0.9430417418479919,2.2291221618652344,7.0,7.0,0.9098592400550842,-160.8956092340749,17.905605665442707,7.262805461883545,14.07626180316006
47,47,/yh/study/new_data/model_dataset_flight/vi/vi_000047.jpg,0,1,0,0,0,-179.34275817871094,13.486869812011719,-176.4326629638672,19.851696014404297,-183.7845458984375,29.25592613220215,-179.1142578125,19.709646224975586,-179.1142578125,19.709646224975586,-180.59857177734375,20.10552978515625,-179.89891052246094,20.062898635864258,-179.85003662109375,20.074230194091797,0.8320500254631042,0.15876354277133942,0.009186436422169209,1,0.8320500254631042,0.008419265631935556,0.2536319257325138,0.749539852142334,3.4690921306610107,0.15772540867328644,-0.017684221267700195,0.060465410351753235,0.9433987140655518,2.2281293869018555,7.0,7.0,0.909447968006134,-164.44347192350807,18.30836617130348,6.5995049476623535,15.659998660828192
48,48,/yh/study/new_data/model_dataset_flight/vi/vi_000048.jpg,0,1,0,0,0,-184.13096618652344,13.948331832885742,-179.89891052246094,20.062898635864258,-193.24720764160156,29.31584930419922,-183.84559631347656,19.73961067199707,-183.84559631347656,19.73961067199707,-184.13906860351562,20.286949157714844,-183.41226196289062,20.248544692993164,-183.3595733642578,20.243101119995117,0.8285910487174988,0.1620640605688095,0.009344849735498428,1,0.8285910487174988,0.00956243464294665,0.249897590473453,0.6463286876678467,3.513218879699707,0.188135027885437,0.04412674903869629,0.030409619212150574,0.9432172179222107,2.2284891605377197,7.0,7.0,0.916780948638916,-167.9848914555083,18.67059202218874,6.341073989868164,16.82246921575432
49,49,/yh/study/new_data/model_dataset_flight/vi/vi_000049.jpg,0,1,0,0,0,-187.249755859375,14.233661651611328,-183.41226196289062,20.248544692993164,-198.07009887695312,15.071334838867188,-188.57691955566406,19.769573211669922,-188.57691955566406,19.769573211669922,-187.7830352783203,20.43246078491211,-187.02212524414062,20.400442123413086,-186.94915771484375,20.421411514282227,0.825908899307251,0.1646251380443573,0.009465976618230343,1,0.825908899307251,0.0050047025965248675,0.082816712854131,0.5995780229568481,3.6056058406829834,0.2319321632385254,0.09238696098327637,0.04379713535308838,0.9430574178695679,2.2288661003112793,7.0,7.0,0.9147809147834778,-171.53908923908904,18.993550150662728,6.170980453491211,16.415894254568325
50,50,/yh/study/new_data/model_dataset_flight/vi/vi_000050.jpg,0,1,0,0,0,-190.67921447753906,14.547411918640137,-187.02212524414062,20.400442123413086,-202.80142211914062,15.10129165649414,-193.30824279785156,19.79953384399414,-193.30824279785156,19.79953384399414,-191.52734375,20.52333641052246,-190.73971557617188,20.50185203552246,-190.68023681640625,20.535465240478516,0.8251752853393555,0.16533401608467102,0.009490709751844406,1,0.8251752853393555,0.010286937196686627,0.04961420684670855,0.7364720106124878,3.7073686122894287,0.2935636043548584,0.10176277160644531,0.06163144111633301,0.9429172873497009,2.229365110397339,7.0,7.0,0.9090301990509033,-175.12379194793417,19.275145852672225,5.954747676849365,16.25800228273874
51,51,/yh/study/new_data/model_dataset_flight/vi/vi_000051.jpg,0,1,0,0,0,-194.10855102539062,14.861151695251465,-190.73971557617188,20.50185203552246,-202.80142211914062,15.10129165649414,-193.30824279785156,19.79953384399414,-193.30824279785156,19.79953384399414,-195.3254852294922,20.577280044555664,-194.5341033935547,20.56426239013672,-194.51116943359375,20.578018188476562,0.8274266719818115,0.16317923367023468,0.009394069202244282,1,0.8274266719818115,0.009250334974932972,0.2961178998130009,0.6530513763427734,3.779595136642456,0.34049052000045776,0.07222652435302734,0.046926915645599365,0.9430328011512756,2.228806972503662,7.0,7.0,0.9080301523208618,-178.74764227293934,19.51582026927538,5.718965530395508,16.050652860090775
52,52,/yh/study/new_data/model_dataset_flight/vi/vi_000052.jpg,0,1,0,0,0,-197.28343200683594,15.1630220413208,-194.5341033935547,20.56426239013672,-202.80142211914062,15.10129165649414,-198.03958129882812,19.829492568969727,-198.03958129882812,19.829492568969727,-198.99649047851562,20.598560333251953,-198.21897888183594,20.59258460998535,-198.36688232421875,20.607173919677734,0.8257635235786438,0.16475909948349,0.009477352723479271,1,0.8257635235786438,0.008235989937751025,0.1306675951656156,0.6289820671081543,3.6670844554901123,0.3627680540084839,-0.11251068115234375,0.022277534008026123,0.9428908824920654,2.2289834022521973,7.0,7.0,0.9141254425048828,-182.38288582264772,19.716849130454506,5.509573459625244,15.580873458983419
53,53,/yh/study/new_data/model_dataset_flight/vi/vi_000053.jpg,0,1,0,0,0,-200.77069091796875,15.494592666625977,-198.21897888183594,20.59258460998535,-202.80142211914062,15.10129165649414,-198.03958129882812,19.829492568969727,-202.77090454101562,19.85944938659668,-202.47755432128906,20.528640747070312,-201.7420196533203,20.539684295654297,-201.84909057617188,20.603862762451172,0.8272818326950073,0.16330404579639435,0.009414096362888813,1,0.8272818326950073,0.00871228754184304,0.3312743981218383,0.6604858636856079,3.4975461959838867,0.42636311054229736,-0.16953825950622559,0.06359505653381348,0.9430496692657471,2.229094982147217,7.0,7.0,0.9151285886764526,-185.99718142996224,19.870470131741946,5.137745380401611,15.40794879865351
54,54,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,0,1,0,0,0,-203.94317626953125,15.796236038208008,-201.7420196533203,20.539684295654297,-202.80142211914062,15.10129165649414,-202.77090454101562,19.85944938659668,-207.5022430419922,19.889406204223633,-205.83941650390625,20.469947814941406,-205.13356018066406,20.481962203979492,-205.18414306640625,20.4461727142334,0.8277298212051392,0.16286450624465942,0.00940566137433052,1,0.8277298212051392,0.01198397695532953,0.04643081730659868,0.641201913356781,3.366276502609253,0.41720670461654663,-0.1312696933746338,-0.009156405925750732,0.9431502819061279,2.228910446166992,7.0,7.0,0.9084392189979553,-189.5698892926096,19.98463397448829,4.834567546844482,14.971107366977995
55,55,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,0,1,0,0,0,-207.35537719726562,16.129146575927734,-205.13356018066406,20.481962203979492,-221.75726318359375,10.4629487991333,-207.5327606201172,15.131247520446777,-207.5022430419922,19.889406204223633,-209.09344482421875,20.47319984436035,-208.40834045410156,20.474716186523438,-208.4593505859375,20.421829223632812,0.8269890546798706,0.16357116401195526,0.009439792484045029,1,0.8269890546798706,0.013445748295356073,0.1357332079819005,0.6368046402931213,3.2555301189422607,0.3546283543109894,-0.11074638366699219,-0.06257835030555725,0.9431363344192505,2.229025363922119,7.0,7.0,0.9096375703811646,-193.08697491558033,20.07613093924651,4.471320629119873,14.804255781236865
56,56,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,0,1,0,0,0,-210.75604248046875,16.4609317779541,-208.40834045410156,20.474716186523438,-221.75726318359375,10.4629487991333,-207.5327606201172,15.131247520446777,-212.2335662841797,19.919361114501953,-212.28067016601562,20.52789306640625,-211.62327575683594,20.51886558532715,-211.62474060058594,20.492708206176758,0.8302327990531921,0.16045795381069183,0.009309283457696438,1,0.8302327990531921,0.011036125169280288,0.08655086939809804,0.6020392775535583,3.2014753818511963,0.29717397689819336,-0.05405473709106445,-0.05745437741279602,0.943315327167511,2.2281415462493896,7.0,7.0,0.9175622463226318,-196.5476499270131,20.15878824716939,4.149569034576416,14.68170839582407
57,57,/yh/study/new_data/model_dataset_flight/vi/vi_000057.jpg,0,1,0,0,0,-213.8697052001953,16.76471519470215,-211.62327575683594,20.51886558532715,-221.75726318359375,10.4629487991333,-212.2640838623047,15.161202430725098,-216.96490478515625,19.949312210083008,-215.50393676757812,20.591888427734375,-214.844482421875,20.579479217529297,-214.80828857421875,20.588712692260742,0.8300658464431763,0.16061055660247803,0.00932361651211977,1,0.8300658464431763,0.011794802261139983,0.06559204181419327,0.5573185682296753,3.209458351135254,0.281468003988266,0.007982969284057617,-0.015705972909927368,0.9433292150497437,2.228123664855957,7.0,7.0,0.9127168655395508,-199.96361687444076,20.237330063094866,3.937335968017578,14.333120614432477
58,58,/yh/study/new_data/model_dataset_flight/vi/vi_000058.jpg,0,1,0,0,0,-217.09425354003906,17.10219955444336,-214.844482421875,20.579479217529297,-221.75726318359375,10.4629487991333,-212.2640838623047,15.161202430725098,-216.96490478515625,19.949312210083008,-218.5013885498047,20.645872116088867,-217.87928771972656,20.63457679748535,-218.06883239746094,20.648324966430664,0.829881489276886,0.1607828140258789,0.009335699491202831,1,0.829881489276886,0.00849330803038814,0.3932563517667658,0.5035005211830139,3.0235235691070557,0.2671775221824646,-0.18593478202819824,-0.014290481805801392,0.9433140754699707,2.228137254714966,7.0,7.0,0.9114840626716614,-203.30842201841168,20.311494906381466,3.618558645248413,14.1544596293418
59,59,/yh/study/new_data/model_dataset_flight/vi/vi_000059.jpg,0,1,0,0,0,-220.6431427001953,17.473630905151367,-217.87928771972656,20.63457679748535,-221.75726318359375,10.4629487991333,-212.2640838623047,15.161202430725098,-221.69622802734375,19.979265213012695,-221.3595733642578,20.694974899291992,-220.7868194580078,20.685035705566406,-220.82089233398438,20.68691635131836,0.8354290127754211,0.15545997023582458,0.009111015126109123,1,0.8354290127754211,0.008905636179353521,0.0007558313119886199,0.4990025460720062,2.8964762687683105,0.2582874894142151,-0.12704730033874512,-0.008890032768249512,0.9437020421028137,2.2272980213165283,7.0,7.0,0.9150345325469971,-206.57158945257396,20.381233918521666,3.2146172523498535,14.368812271165737
60,60,/yh/study/new_data/model_dataset_flight/vi/vi_000060.jpg,0,1,0,0,0,-223.8677215576172,17.811119079589844,-220.7868194580078,20.685035705566406,-221.75726318359375,10.4629487991333,-216.99542236328125,15.191155433654785,-226.4275665283203,20.009214401245117,-224.2391357421875,20.752399444580078,-223.6693572998047,20.741281509399414,-223.63070678710938,20.73317527770996,0.8349573016166687,0.15589675307273865,0.009145992808043957,1,0.8349573016166687,0.005215038793779913,0.06700605867174442,0.45130378007888794,2.872237205505371,0.24988162517547607,-0.024239063262939453,-0.008405864238739014,0.9436843991279602,2.2273736000061035,7.0,7.0,0.9069569110870361,-209.76369441690187,20.448453786781915,2.9368691444396973,14.348488280783943
