pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y
91,92,91,92,-356.03759765625,31.113798141479492,-356.03759765625,31.113798141479492,0.0,-356.2943115234375,27.98957633972168,3.1347510070474804,-359.28173828125,31.43756103515625,-360.27410888671875,32.99662780761719,1.848104060812101,36,-357.8809509277344,28.320602416992188,-360.27410888671875,32.99662780761719
92,93,92,93,-359.28173828125,31.43756103515625,-359.28173828125,31.43756103515625,0.0,-360.9347229003906,27.891542434692383,3.9123657888739394,-362.83331298828125,31.792009353637695,-363.041015625,32.67409133911133,0.9062058344532037,36,-361.00921630859375,28.182743072509766,-363.041015625,32.67409133911133
93,94,93,94,-362.83331298828125,31.792009353637695,-362.83331298828125,31.792009353637695,0.0,-365.3292541503906,27.78739356994629,4.718757236784091,-366.0764465332031,32.11567306518555,-366.57476806640625,30.80747413635254,1.3998959917985845,36,-364.65118408203125,28.030986785888672,-366.57476806640625,30.80747413635254
94,95,94,95,-366.0764465332031,32.11567306518555,-366.0764465332031,32.11567306518555,0.0,-369.15106201171875,27.538414001464844,5.514033086329932,-369.61279296875,32.450355529785156,-370.2416076660156,30.549190521240234,2.002457568392617,36,-368.42779541015625,27.818830490112305,-370.2416076660156,30.549190521240234
95,96,95,96,-369.61279296875,32.450355529785156,-369.61279296875,32.450355529785156,0.0,-369.19384765625,27.595623016357422,4.872775692744136,-372.840576171875,32.75583267211914,-374.22125244140625,29.930782318115234,3.1443880905359514,36,-370.7606506347656,27.686922073364258,-374.22125244140625,29.930782318115234
96,97,96,97,-372.840576171875,32.75583267211914,-372.840576171875,32.75583267211914,0.0,-374.1178894042969,27.31705093383789,5.586758979084531,-376.074462890625,33.0618896484375,-377.52740478515625,31.045116424560547,2.4856416446123317,36,-373.9866638183594,27.48805046081543,-377.52740478515625,31.045116424560547
97,98,97,98,-376.074462890625,33.0618896484375,-376.074462890625,33.0618896484375,0.0,-379.100830078125,32.142799377441406,3.1628508152956463,-379.28497314453125,33.342430114746094,-381.4546813964844,33.20630645751953,2.173974137070223,36,-377.92755126953125,29.305763244628906,-381.4546813964844,33.20630645751953
98,99,98,99,-379.28497314453125,33.342430114746094,-379.28497314453125,33.342430114746094,0.0,-379.12567138671875,32.125022888183594,1.2277855697672744,-382.8072509765625,33.650211334228516,-384.044677734375,35.15584182739258,1.9488838248843396,36,-380.4163513183594,30.64457130432129,-384.044677734375,35.15584182739258
99,100,99,100,-382.8072509765625,33.650211334228516,-382.8072509765625,33.650211334228516,0.0,-384.3352966308594,32.086875915527344,2.1860789448190414,-386.01123046875,33.930179595947266,-388.3323669433594,36.5356559753418,3.489438593433745,36,-383.8692626953125,31.567075729370117,-388.3323669433594,36.5356559753418
100,101,100,101,-386.01123046875,33.930179595947266,-386.01123046875,33.930179595947266,0.0,-389.6431884765625,32.20646286010742,4.020238594403037,-389.1904296875,34.22496032714844,-393.01470947265625,37.619049072265625,5.113213694427986,36,-388.09698486328125,32.218101501464844,-393.01470947265625,37.619049072265625
101,102,101,102,-389.1904296875,34.22496032714844,-389.1904296875,34.22496032714844,0.0,-389.6082458496094,32.19519805908203,2.072318800326313,-392.3679504394531,34.51958084106445,-395.4772033691406,38.19737243652344,4.815973920236596,36,-390.7815856933594,32.604339599609375,-395.4772033691406,38.19737243652344
102,103,102,103,-392.3679504394531,34.51958084106445,-392.3679504394531,34.51958084106445,0.0,-394.4700622558594,32.42941665649414,2.9643988272726163,-395.8560485839844,34.84300231933594,-397.9657287597656,38.08982849121094,3.8720318483267766,36,-394.23260498046875,32.891178131103516,-397.9657287597656,38.08982849121094
103,104,103,104,-395.8560485839844,34.84300231933594,-395.8560485839844,34.84300231933594,0.0,-399.06011962890625,32.77571487426758,3.813102233279882,-399.0557861328125,35.11958312988281,-402.4533386230469,38.744056701660156,4.967914209848054,36,-398.1417236328125,33.15926742553711,-402.4533386230469,38.744056701660156
104,105,104,105,-399.0557861328125,35.11958312988281,-399.0557861328125,35.11958312988281,0.0,-404.0765380859375,32.89514923095703,5.491453026795245,-402.5732727050781,35.42363357543945,-406.3900146484375,38.94105911254883,5.1903565842153725,36,-402.59716796875,33.33584213256836,-406.3900146484375,38.94105911254883
105,106,105,106,-402.5732727050781,35.42363357543945,-402.5732727050781,35.42363357543945,0.0,-404.122314453125,32.77424621582031,3.0690037012851255,-405.7723693847656,35.70016098022461,-408.7422790527344,38.63181686401367,4.173124687431383,36,-405.419677734375,33.354713439941406,-408.7422790527344,38.63181686401367
106,107,106,107,-405.7723693847656,35.70016098022461,-405.7723693847656,35.70016098022461,0.0,-409.4523620605469,32.70404052734375,4.745427679564261,-410.9620056152344,36.18172073364258,-412.0393371582031,38.602012634277344,2.649236897250541,36,-409.12237548828125,33.277313232421875,-412.0393371582031,38.602012634277344
107,108,107,108,-410.9620056152344,36.18172073364258,-410.9620056152344,36.18172073364258,0.0,-415.20965576171875,32.54452896118164,5.592110134518657,-415.7295227050781,36.62411117553711,-416.6700134277344,38.52040481567383,2.1167079082918936,36,-413.6540832519531,33.11008834838867,-416.6700134277344,38.52040481567383
108,109,108,109,-415.7295227050781,36.62411117553711,-415.7295227050781,36.62411117553711,0.0,-420.8299560546875,32.83647918701172,6.352997436982665,-418.8456726074219,36.940486907958984,-421.1259765625,38.26129150390625,2.635206046634752,36,-418.8182067871094,33.068294525146484,-421.1259765625,38.26129150390625
109,110,109,110,-418.8456726074219,36.940486907958984,-418.8456726074219,36.940486907958984,0.0,-425.14837646484375,32.97090148925781,7.44860284286426,-422.2717590332031,37.288333892822266,-426.1878662109375,37.58650207519531,3.9274418763977064,36,-423.8362121582031,33.078819274902344,-426.1878662109375,37.58650207519531
110,111,110,111,-422.2717590332031,37.288333892822266,-422.2717590332031,37.288333892822266,0.0,-425.0348815917969,32.911128997802734,5.17636638645224,-425.7071228027344,37.63711929321289,-430.2043151855469,37.984107971191406,4.5105587758804395,36,-426.8847351074219,33.05083084106445,-430.2043151855469,37.984107971191406
111,112,111,112,-425.7071228027344,37.63711929321289,-425.7071228027344,37.63711929321289,0.0,-428.6873474121094,32.802818298339844,5.679102467058937,-429.1660461425781,37.977447509765625,-434.01507568359375,37.98561096191406,4.8490364126899665,36,-429.94775390625,32.976295471191406,-434.01507568359375,37.98561096191406
112,113,112,113,-429.1660461425781,37.977447509765625,-429.1660461425781,37.977447509765625,0.0,-432.6086730957031,37.15008544921875,3.5406508324904182,-432.6162414550781,38.31691360473633,-437.7081604003906,39.856101989746094,5.3194679649548915,36,-433.2864685058594,34.63328170776367,-437.7081604003906,39.856101989746094
113,114,113,114,-432.6162414550781,38.31691360473633,-432.6162414550781,38.31691360473633,0.0,-436.86077880859375,37.546363830566406,4.3139128757849,-435.776611328125,38.627864837646484,-440.5399475097656,41.33749008178711,5.480094939233337,36,-436.9261169433594,36.07484436035156,-440.5399475097656,41.33749008178711
114,115,114,115,-435.776611328125,38.627864837646484,-435.776611328125,38.627864837646484,0.0,-437.00799560546875,37.3407096862793,1.7813128928350788,-439.2908630371094,38.962501525878906,-442.887939453125,41.66873550415039,4.501406567708244,36,-439.1722412109375,36.97981643676758,-442.887939453125,41.66873550415039
115,116,115,116,-439.2908630371094,38.962501525878906,-439.2908630371094,38.962501525878906,0.0,-443.2156066894531,37.58747863769531,4.158641686854172,-442.5021057128906,39.26829147338867,-445.8853759765625,42.32215118408203,4.5576942426672815,36,-442.76910400390625,37.65193557739258,-445.8853759765625,42.32215118408203
116,117,116,117,-442.5021057128906,39.26829147338867,-442.5021057128906,39.26829147338867,0.0,-448.4089660644531,38.52244186401367,5.953762747428377,-445.7133483886719,39.57407760620117,-449.8841857910156,43.10785675048828,5.46657842506518,36,-447.08038330078125,38.42998504638672,-449.8841857910156,43.10785675048828
117,118,117,118,-445.7133483886719,39.57407760620117,-445.7133483886719,39.57407760620117,0.0,-448.4327697753906,38.3453483581543,2.984129394572087,-449.110595703125,39.88394546508789,-452.5458068847656,43.388885498046875,4.907675671548326,36,-449.77398681640625,38.815311431884766,-452.5458068847656,43.388885498046875
118,119,118,119,-449.110595703125,39.88394546508789,-449.110595703125,39.88394546508789,0.0,-452.08935546875,38.70055389404297,3.2052184561627737,-452.206787109375,40.16635513305664,-455.2410583496094,43.778541564941406,4.717487973276227,36,-452.6930847167969,39.133506774902344,-455.2410583496094,43.778541564941406
119,120,119,120,-452.206787109375,40.16635513305664,-452.206787109375,40.16635513305664,0.0,-455.5645446777344,39.247135162353516,3.4813074041822443,-455.5990295410156,40.475765228271484,-458.1741943359375,44.120513916015625,4.462697246936841,36,-455.8077087402344,39.49601364135742,-458.1741943359375,44.120513916015625
120,121,120,121,-455.5990295410156,40.475765228271484,-455.5990295410156,40.475765228271484,0.0,-455.5326232910156,39.264305114746094,1.2132787794657973,-459.1404724121094,40.788551330566406,-459.44757080078125,44.26588821411133,3.490871126522257,36,-457.6181335449219,39.6856689453125,-459.44757080078125,44.26588821411133
121,122,121,122,-459.1404724121094,40.788551330566406,-459.1404724121094,40.788551330566406,0.0,-459.73797607421875,39.6013069152832,1.3291199824903954,-462.3484802246094,41.07188034057617,-460.9891357421875,44.012168884277344,3.2393076640095724,36,-460.2054443359375,39.88938522338867,-460.9891357421875,44.012168884277344
122,123,122,123,-462.3484802246094,41.07188034057617,-462.3484802246094,41.07188034057617,0.0,-465.22149658203125,40.11494445800781,3.028192410227683,-465.55621337890625,41.35519027709961,-463.82305908203125,44.38251495361328,3.4883403666793873,36,-463.820068359375,40.19648742675781,-463.82305908203125,44.38251495361328
123,124,123,124,-465.55621337890625,41.35519027709961,-465.55621337890625,41.35519027709961,0.0,-471.481201171875,40.21459197998047,6.033775337400273,-468.9824523925781,41.67662048339844,-469.4164733886719,45.055320739746094,3.4064629232231383,36,-468.68035888671875,40.40555953979492,-469.4164733886719,45.055320739746094
124,125,124,125,-468.9824523925781,41.67662048339844,-468.9824523925781,41.67662048339844,0.0,-471.5249328613281,39.97078323364258,3.061713189805644,-472.1073913574219,41.96978759765625,-474.31658935546875,45.528175354003906,4.188398168643858,36,-471.8902282714844,40.40776062011719,-474.31658935546875,45.528175354003906
125,126,125,126,-472.1073913574219,41.96978759765625,-472.1073913574219,41.96978759765625,0.0,-476.482666015625,40.002140045166016,4.797360235122571,-475.5235900878906,42.29027557373047,-476.6717529296875,44.603614807128906,2.582598753206457,36,-475.80023193359375,40.37572479248047,-476.6717529296875,44.603614807128906
126,127,126,127,-475.5235900878906,42.29027557373047,-475.5235900878906,42.29027557373047,0.0,-480.60174560546875,37.80924987792969,6.772536802936993,-480.710693359375,42.825992584228516,-480.5369873046875,43.54376983642578,0.7384971071080467,36,-479.8609924316406,39.58280944824219,-480.5369873046875,43.54376983642578
127,128,127,128,-480.710693359375,42.825992584228516,-480.710693359375,42.825992584228516,0.0,-483.3375244140625,40.02763366699219,3.8381055248060494,-485.43988037109375,43.314414978027344,-484.301025390625,43.630943298339844,1.1820240454822946,36,-483.4350891113281,39.729408264160156,-484.301025390625,43.630943298339844
128,129,128,129,-485.43988037109375,43.314414978027344,-485.43988037109375,43.314414978027344,0.0,-486.9522399902344,43.333717346191406,1.5124827929678795,-488.66900634765625,43.66962432861328,-487.8216857910156,46.0769157409668,2.552058790407612,36,-487.02020263671875,41.24148941040039,-487.8216857910156,46.0769157409668
129,130,129,130,-488.66900634765625,43.66962432861328,-488.66900634765625,43.66962432861328,0.0,-486.9156188964844,43.333030700683594,1.7854027064754532,-491.9098205566406,44.02613067626953,-490.9769592285156,46.883968353271484,3.006237922321362,36,-489.1665344238281,42.32899475097656,-490.9769592285156,46.883968353271484
130,131,130,131,-491.9098205566406,44.02613067626953,-491.9098205566406,44.02613067626953,0.0,-491.66546630859375,43.54057312011719,0.5435762493663517,-495.4583435058594,44.41647720336914,-494.0330505371094,46.856563568115234,2.825859429304295,36,-492.1260986328125,43.14860534667969,-494.0330505371094,46.856563568115234
131,132,131,132,-495.4583435058594,44.41647720336914,-495.4583435058594,44.41647720336914,0.0,-496.6866760253906,43.78664779663086,1.3803933715178018,-498.7073974609375,44.71101379394531,-497.5577392578125,47.58161163330078,3.0922558010819365,36,-495.8479309082031,43.76896286010742,-497.5577392578125,47.58161163330078
132,133,132,133,-498.7073974609375,44.71101379394531,-498.7073974609375,44.71101379394531,0.0,-502.757080078125,44.11212158203125,4.09372705263088,-502.27886962890625,45.03477096557617,-502.1448974609375,48.179019927978516,3.147101853985419,36,-500.5949401855469,44.26494216918945,-502.1448974609375,48.179019927978516
133,134,133,134,-502.27886962890625,45.03477096557617,-502.27886962890625,45.03477096557617,0.0,-502.84869384765625,44.16773986816406,1.03751750064936,-505.52783203125,45.32929611206055,-504.141357421875,48.35316467285156,3.3265737501792874,36,-503.6907958984375,44.55801773071289,-504.141357421875,48.35316467285156
134,135,134,135,-505.52783203125,45.32929611206055,-505.52783203125,45.32929611206055,0.0,-507.2186584472656,44.42644500732422,1.9167770048755937,-509.0766296386719,45.60560607910156,-507.6835021972656,48.53960418701172,3.247945345171236,36,-507.2162780761719,44.799049377441406,-507.6835021972656,48.53960418701172
135,136,135,136,-509.0766296386719,45.60560607910156,-509.0766296386719,45.60560607910156,0.0,-511.0635681152344,44.742122650146484,2.166455201873449,-512.3068237304688,45.85710525512695,-511.4405212402344,48.43204116821289,2.716758171255953,36,-510.87225341796875,45.02938461303711,-511.4405212402344,48.43204116821289
136,137,136,137,-512.3068237304688,45.85710525512695,-512.3068237304688,45.85710525512695,0.0,-510.9073486328125,44.44190216064453,1.9903091085538933,-515.5360717773438,46.1085319519043,-513.7020263671875,49.1815071105957,3.5786727836517382,36,-513.009765625,45.01362991333008,-513.7020263671875,49.1815071105957
137,138,137,138,-515.5360717773438,46.1085319519043,-515.5360717773438,46.1085319519043,0.0,-515.57421875,44.75907897949219,1.3499920430412595,-518.6881713867188,46.37449264526367,-515.6865844726562,48.4501953125,3.6493924926545307,36,-515.9675903320312,45.0751953125,-515.6865844726562,48.4501953125
138,139,138,139,-518.6881713867188,46.37449264526367,-518.6881713867188,46.37449264526367,0.0,-520.4508056640625,45.036746978759766,2.2127907862961433,-522.1470947265625,46.66633605957031,-519.041259765625,48.722740173339844,3.724917272062548,36,-519.6405639648438,45.192325592041016,-519.041259765625,48.722740173339844
139,140,139,140,-522.1470947265625,46.66633605957031,-522.1470947265625,46.66633605957031,0.0,-526.615966796875,45.328269958496094,4.664894261573685,-525.2991943359375,46.93229675292969,-524.4639892578125,49.28045654296875,2.4922724413839834,36,-524.3419799804688,45.3665771484375,-524.4639892578125,49.28045654296875
