sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_delta_s_raw_m,predicted_step_m,rnn_delta_cross_m,motion_probability,polynomial_step_m,inertia_cap_m,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
45,45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,0,1,-196.71273803710938,15.974347114562988,-55.973846435546875,0.04369235038757324,-53.29433059692383,-0.0634157657623291,-65.7762680053711,-14.31705093383789,18.15419578552246,15.478388168172563,2.727389097213745,2.5503794573440675,2.992173671722412,2.992173671722412,0.2296578288078308,0.9982695579528809,2.992173671722412,3.0,26.382095336914062,0.06416288763284683,0.0031757690012454987,18.044700622558594,173.92622867160193,-0.4896539670815398,173.43657470452038,173.43657224992114,16.0,2.1998887062072754,18,141.63763427734375,144.3123321533203
46,46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,0,1,-199.96063232421875,16.28047752380371,-56.29400634765625,0.024814128875732422,-53.61449432373047,-0.08229446411132812,-65.7762680053711,-14.31705093383789,18.470561981201172,15.794751788256544,2.7800371646881104,2.6030277160248154,2.992173671722412,2.992173671722412,0.22965766489505768,0.9982695579528809,2.992173671722412,3.0,26.382095336914062,0.06348126381635666,0.002531837671995163,18.044700622558594,173.92622867160193,-0.4896507120695135,173.43657795953243,173.43657470452038,16.0,2.1998887062072754,18,144.58335876464844,147.25804138183594
47,47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,0,1,-203.51315307617188,16.61532211303711,-56.61417007446289,0.0059354305267333984,-53.93465042114258,-0.10117340087890625,-65.7762680053711,-14.31705093383789,18.78692626953125,16.111114036869125,2.832685708999634,2.6556760401848116,2.992173671722412,2.992173671722412,0.22965793311595917,0.9982695579528809,2.992173671722412,3.0,26.382095336914062,0.06485866010189056,0.003332175314426422,18.044700622558594,173.92622867160193,-0.4896551410203034,173.43657353058163,173.4365779595324,16.0,2.1998887062072754,18,147.83499145507812,150.50970458984375
48,48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,0,1,-206.75160217285156,16.920562744140625,-56.934322357177734,-0.012940406799316406,-54.25480270385742,-0.12005138397216797,-70.35478210449219,9.503743171691895,19.103286743164062,16.42747494451842,2.8853306770324707,2.7083235949635345,2.992173194885254,2.992173194885254,0.22965458035469055,0.9982694387435913,2.992173671722412,3.0,32.111114501953125,0.06360698491334915,0.001990649849176407,5.3302154541015625,173.92622867160193,-0.4895984717945335,173.4366301998074,173.43657353058163,16.0,2.1998887062072754,18,150.77122497558594,153.44593811035156
49,49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,0,1,-210.1930389404297,17.253925323486328,-57.254478454589844,-0.03181862831115723,-54.57495880126953,-0.1389298439025879,-70.35478210449219,9.503743171691895,19.419647216796875,16.743834883966503,2.9379780292510986,2.760971103305806,2.992173194885254,2.992173194885254,0.22965455055236816,0.9982694387435913,2.9921727180480957,3.0,32.42747497558594,0.0637783631682396,0.0022271648049354553,5.259349822998047,173.92622867160193,-0.48959756466003435,173.4366311069419,173.43663019980738,16.0,2.1998887062072754,18,153.91232299804688,156.58702087402344
50,50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,0,1,-213.3181915283203,17.556650161743164,-57.57463455200195,-0.050696611404418945,-54.895111083984375,-0.1578083038330078,-70.35478210449219,9.503743171691895,19.736007690429688,17.060194142300855,2.9906256198883057,2.81361863051378,2.992173194885254,2.992173194885254,0.22965461015701294,0.9982694387435913,2.992173194885254,3.0,32.74383544921875,0.06339579075574875,0.00182420015335083,5.206772327423096,173.92622867160193,-0.48959735121662273,173.43663132038532,173.4366311069419,16.0,2.1998887062072754,18,156.73568725585938,159.410400390625
51,51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,0,1,-216.74961853027344,17.889041900634766,-57.89020919799805,-0.026544570922851562,-55.21421432495117,-0.16682219505310059,-70.35478210449219,9.503743171691895,20.0523681640625,17.376552939258925,3.0,2.856345933974172,2.992173194885254,2.992173194885254,0.22965462505817413,0.9982694387435913,2.992173194885254,3.0,33.06019401550293,0.0637783408164978,0.002192329615354538,5.173042297363281,173.92622867160193,-0.4895977781034459,173.4366308934985,173.4366313203853,16.0,2.1998887062072754,18,159.86643981933594,162.5413818359375
52,52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,0,1,-219.85296630859375,18.18168067932129,-58.20479202270508,0.006928443908691406,-55.53227996826172,-0.16609597206115723,-70.35478210449219,9.503743171691895,20.368724822998047,17.69291103843654,3.0,2.8892781465087136,2.9921727180480957,2.9921727180480957,0.2296542525291443,0.9982693195343018,2.992173194885254,3.0,33.37655258178711,0.0649721622467041,0.0025256872177124023,5.158529281616211,173.92622867160193,-0.48959462981312535,173.4366340417888,173.4366308934985,16.0,2.1998887062072754,18,162.6667022705078,165.3418426513672
53,53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,0,1,-223.26548767089844,18.50347328186035,-58.51937484741211,0.04040241241455078,-55.84954833984375,-0.15786242485046387,-70.35478210449219,9.503743171691895,20.68508529663086,18.009269011409017,3.0,2.914660759839936,2.992173194885254,2.992173194885254,0.22965475916862488,0.9982694387435913,2.9921722412109375,3.0,33.45535659790039,0.06238049641251564,0.0005206316709518433,5.157927513122559,173.92622867160193,-0.4896005528677962,173.43662811873415,173.4366340417888,16.0,2.1998887062072754,18,165.7774658203125,168.45278930664062
54,54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,0,1,-226.6659393310547,18.824125289916992,-58.83395767211914,0.07387542724609375,-56.166202545166016,-0.1438431739807129,-70.35478210449219,9.503743171691895,21.001441955566406,18.32562654375318,3.0,2.9342244942488165,2.9921727180480957,2.9921727180480957,0.22965452075004578,0.9982693195343018,2.992173671722412,3.0,33.45535659790039,0.06409752368927002,0.0022920966148376465,5.157927513122559,173.92622867160193,-0.48959681760809387,173.43663185399384,173.43662811873412,16.0,2.1998887062072754,18,168.87612915039062,171.55157470703125
55,55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,0,1,-229.90402221679688,19.161306381225586,-59.148536682128906,0.10734891891479492,-56.48237991333008,-0.12536382675170898,-70.35478210449219,9.503743171691895,21.317798614501953,18.641983742479503,3.0,2.949303308200196,2.9921727180480957,2.9921727180480957,0.2296544313430786,0.9982693195343018,2.9921722412109375,3.0,33.45535659790039,0.06377169489860535,0.0023812614381313324,5.157927513122559,173.92622867160193,-0.4895969243297996,173.43663174727214,173.43663185399382,16.0,2.1998887062072754,18,171.81527709960938,174.49081420898438
56,56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,0,1,-233.15289306640625,19.499608993530273,-59.46311569213867,0.1408224105834961,-56.798194885253906,-0.10344719886779785,-70.35478210449219,9.503743171691895,21.6341552734375,18.95834069118277,3.0,2.9609253546576015,2.992173194885254,2.992173194885254,0.2296547144651413,0.9982694387435913,2.9921727180480957,3.0,33.45535659790039,0.06271002441644669,0.0009042248129844666,5.157927513122559,173.92622867160193,-0.4896004995069433,173.436628172095,173.43663174727212,16.0,2.1998887062072754,18,174.76527404785156,177.4408721923828
57,57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,0,1,-236.7150115966797,19.870529174804688,-59.77770233154297,0.17429590225219727,-57.11371994018555,-0.07888126373291016,-70.35478210449219,9.503743171691895,21.950515747070312,19.274697858262456,3.0,2.9698830859681427,2.992173194885254,2.992173194885254,0.22965475916862488,0.9982694387435913,2.992173671722412,3.0,33.45535659790039,0.06222926825284958,0.0003816746175289154,5.157927513122559,173.92622867160193,-0.48960204697167714,173.43662662463026,173.43662817209497,16.0,2.1998887062072754,18,178.03021240234375,180.70584106445312
58,58,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000058.jpg,0,1,-241.94894409179688,20.40029525756836,-60.092281341552734,0.20776939392089844,-57.42903137207031,-0.05227351188659668,-70.35478210449219,9.503743171691895,22.266870498657227,19.59105464655304,3.0,2.9767872874378183,2.9921727180480957,2.9921727180480957,0.2296544909477234,0.9982693195343018,2.992173194885254,3.0,33.45535659790039,0.0637926235795021,0.0023615844547748566,5.157927513122559,173.92622867160193,-0.4895982583511219,173.4366304132508,173.43662662463024,16.0,2.1998887062072754,18,182.97425842285156,185.64996337890625
59,59,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000059.jpg,0,1,-246.72323608398438,20.88353729248047,-60.4068603515625,0.2412424087524414,-57.74417495727539,-0.024091720581054688,-70.35478210449219,9.503743171691895,22.583227157592773,19.907411322478648,3.0,2.9821087238910167,2.9921727180480957,2.9921727180480957,0.22965294122695923,0.9982693195343018,2.9921722412109375,3.0,33.45535659790039,0.069941446185112,0.003920391201972961,5.157927513122559,173.92622867160193,-0.4895890802844247,173.43663959131752,173.4366304132508,16.0,2.1998887062072754,18,187.45639038085938,190.13209533691406
60,60,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000060.jpg,0,1,-250.1058349609375,21.189523696899414,-60.721439361572266,0.2747159004211426,-58.0591926574707,0.005303382873535156,-70.35478210449219,9.503743171691895,22.89958381652832,20.223767917684526,3.0,2.9862102388960183,2.9921727180480957,2.9921727180480957,0.2296525537967682,0.9982693195343018,2.9921727180480957,3.0,33.45535659790039,0.07124680280685425,0.004644341766834259,5.157927513122559,173.92622867160193,-0.48958715929372065,173.4366415123082,173.4366395913175,16.0,2.1998887062072754,18,190.5357666015625,193.2115020751953
61,61,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000061.jpg,0,1,-253.18551635742188,21.468109130859375,-61.0360221862793,0.30818939208984375,-58.37410354614258,0.03563284873962402,-70.35478210449219,9.503743171691895,23.215940475463867,20.540124456511613,3.0,2.9893714953507757,2.9921727180480957,2.9921727180480957,0.22965294122695923,0.9982693195343018,2.9921727180480957,3.0,33.45535659790039,0.07035225629806519,0.004211753606796265,5.157927513122559,173.92622867160193,-0.4895902008623354,173.4366384707396,173.4366415123082,16.0,2.1998887062072754,18,193.31106567382812,195.98683166503906
62,62,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000062.jpg,0,1,-256.56805419921875,21.774091720581055,-61.35060501098633,0.3416624069213867,-58.688941955566406,0.06668353080749512,-70.35478210449219,9.503743171691895,23.532297134399414,20.856480957561608,3.0,2.9918080443724318,2.9921727180480957,2.9921727180480957,0.22965243458747864,0.9982693195343018,2.9921727180480957,3.0,33.45535659790039,0.07217999547719955,0.004992552101612091,5.157927513122559,173.92622867160193,-0.4895890269235718,173.43663964467837,173.43663847073958,16.0,2.1998887062072754,18,196.39044189453125,199.0662078857422
63,63,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000063.jpg,0,1,-259.78179931640625,22.02918815612793,-61.665184020996094,0.3751358985900879,-59.00372314453125,0.09828972816467285,-75.08610534667969,9.533742904663086,23.84865379333496,21.172837434937804,3.0,2.9936860227079127,2.9921727180480957,2.9921727180480957,0.22965091466903687,0.9982693195343018,2.9921727180480957,3.0,36.85648155212402,0.08815415948629379,0.0037353113293647766,4.865908622741699,173.92622867160193,-0.48962499213842015,173.4366036794635,173.43663964467834,16.0,2.1998887062072754,18,199.29649353027344,201.97227478027344
64,64,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000064.jpg,0,1,-262.99114990234375,22.283937454223633,-61.97976303100586,0.40860939025878906,-59.318450927734375,0.1303234100341797,-75.08610534667969,9.533742904663086,24.165010452270508,21.48919389922773,3.0,2.9951334808124654,2.9921727180480957,2.9921727180480957,0.22965124249458313,0.9982693195343018,2.9921727180480957,3.0,37.17283821105957,0.08844740688800812,0.003995686769485474,4.790648937225342,173.92622867160193,-0.4896253123035375,173.4366033592984,173.4366036794635,16.0,2.1998887062072754,18,202.19818115234375,204.8739776611328
65,65,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000065.jpg,0,1,-266.5252380371094,22.56446075439453,-62.29434585571289,0.44208240509033203,-59.63315200805664,0.1626873016357422,-75.08610534667969,9.533742904663086,24.481365203857422,21.805550156620225,3.0,2.9962491140042076,2.9921727180480957,2.9921727180480957,0.22965139150619507,0.9982693195343018,2.9921727180480957,3.0,37.489192962646484,0.0881577879190445,0.003832980990409851,4.7353692054748535,173.92622867160193,-0.48962557910780197,173.43660309249412,173.43660335929837,16.0,2.1998887062072754,18,205.42555236816406,208.1013641357422
66,66,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000066.jpg,0,1,-269.7339172363281,22.84096336364746,-62.608924865722656,0.4755558967590332,-59.94782638549805,0.19530534744262695,-75.08610534667969,9.533742904663086,24.79772186279297,22.12190643582081,3.0,2.9971089920307987,2.9921727180480957,2.9921727180480957,0.22965118288993835,0.9982693195343018,2.9921727180480957,3.0,37.80554962158203,0.08792360126972198,0.0035939067602157593,4.700775146484375,173.92622867160193,-0.4896273933768002,173.43660127822514,173.43660309249412,16.0,2.1998887062072754,18,208.32901000976562,211.0048065185547
67,67,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000067.jpg,0,1,-272.9421081542969,23.117422103881836,-62.92350387573242,0.5090289115905762,-60.26247787475586,0.2281198501586914,-75.08610534667969,9.533742904663086,25.114078521728516,22.438262738658736,3.0,2.997771745905538,2.9921727180480957,2.9921727180480957,0.22965097427368164,0.9982693195343018,2.9921727180480957,3.0,38.12190628051758,0.08780381828546524,0.003646746277809143,4.687325954437256,173.92622867160193,-0.48962632615974244,173.4366023454422,173.4366012782251,16.0,2.1998887062072754,18,211.23199462890625,213.90780639648438
68,68,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000068.jpg,0,1,-276.4721984863281,23.421621322631836,-63.23808670043945,0.5425024032592773,-60.577110290527344,0.26108527183532715,-75.08610534667969,9.533742904663086,25.430435180664062,22.754619065941704,3.0,2.9982825656786902,2.9921727180480957,2.9921727180480957,0.22965118288993835,0.9982693195343018,2.9921727180480957,3.0,38.16329574584961,0.08653812855482101,0.003413684666156769,4.687142848968506,173.92622867160193,-0.4896257391903606,173.43660293241157,173.43660234544217,16.0,2.1998887062072754,18,214.45802307128906,217.13381958007812
69,69,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000069.jpg,0,1,-279.8583984375,23.757869720458984,-63.552669525146484,0.5759758949279785,-60.8917350769043,0.29416728019714355,-75.08610534667969,9.533742904663086,25.74679183959961,23.07097541772974,3.0,2.9986762817331543,2.9921727180480957,2.9921727180480957,0.2296510636806488,0.9982693195343018,2.9921727180480957,3.0,38.16329574584961,0.08779726922512054,0.0036316439509391785,4.687142848968506,173.92622867160193,-0.48962632615974244,173.4366023454422,173.43660293241157,16.0,2.1998887062072754,18,217.54440307617188,220.22021484375
70,70,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000070.jpg,0,1,-282.95196533203125,24.0650577545166,-63.86724853515625,0.6094489097595215,-61.20634460449219,0.32733845710754395,-75.08610534667969,9.533742904663086,26.063148498535156,23.387331793546885,3.0,2.9989797397034406,2.9921727180480957,2.9921727180480957,0.2296513020992279,0.9982693195343018,2.9921727180480957,3.0,38.16329574584961,0.08494409918785095,0.003013007342815399,4.687142848968506,173.92622867160193,-0.48962621943803664,173.4366024521639,173.43660234544217,16.0,2.1998887062072754,18,220.33673095703125,223.01255798339844
71,71,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000071.jpg,0,1,-286.3374328613281,24.40123176574707,-64.18183135986328,0.6429224014282227,-61.52095031738281,0.3605790138244629,-75.08610534667969,9.533742904663086,26.37950325012207,23.703687990883832,3.0,2.999213630952441,2.9921727180480957,2.9921727180480957,0.22965139150619507,0.9982693195343018,2.9921727180480957,3.0,38.16329574584961,0.08217020332813263,0.002456553280353546,4.687142848968506,173.92622867160193,-0.4896257925512135,173.43660287905072,173.4366024521639,16.0,2.1998887062072754,18,223.4224090576172,226.0982208251953
72,72,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000072.jpg,0,1,-289.56787109375,24.758047103881836,-64.49641418457031,0.6763954162597656,-61.83555221557617,0.3938732147216797,-75.08610534667969,9.533742904663086,26.695859909057617,24.020044231623626,3.0,2.9993939034175456,2.9921727180480957,2.9921727180480957,0.22965139150619507,0.9982693195343018,2.9921727180480957,3.0,38.16329574584961,0.07694802433252335,0.0011102035641670227,4.687142848968506,173.92622867160193,-0.4896264328814482,173.4366022387205,173.4366028790507,16.0,2.1998887062072754,18,226.35610961914062,229.03192138671875
