sequence_index,frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,candidate_capture,candidate_nearest_gt_m,hardms_x,hardms_y,hardms_support,raw_top1_x,raw_top1_y,model_next_step_dx,model_next_step_dy,model_next_step_m,gt_next_step_dx,gt_next_step_dy,next_step_error_m,model_velocity_x,model_velocity_y,model_acceleration_x,model_acceleration_y,stop_probability,route_gate,correction_gate,measurement_x,measurement_y,measurement_variance_x,measurement_variance_y,kf_predict_x,kf_predict_y,final_x,final_y,final_vx,final_vy,state_norm,error_predicted_current_m,error_hardms_m,error_measurement_m,error_final_m,state_00,state_01,state_02,state_03,state_04,state_05,state_06,state_07,state_08,state_09,state_10,state_11,state_12,state_13,state_14,state_15
1605,1605,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001605.jpg,-797.0420532226562,487.3603210449219,-32.830927947618534,17.610342001716297,0.0,879.6912231445312,-27.74225425720215,13.991843223571777,0.6049164533615112,-27.772829055786133,9.233684539794922,-0.1838645339012146,0.16523073613643646,0.24719904363155365,-3.49139404296875,0.490447998046875,3.323479652404785,-0.3477456569671631,0.30129459500312805,-0.027865000069141388,0.04745839536190033,0.49163496494293213,0.16288645565509796,0.9997532963752747,-32.64558410644531,17.44721794128418,36.0,36.0,-32.64565955998657,17.447104267327227,-32.64562895877004,17.44715036935653,0.00015021366940522123,0.00022129546019289493,3.0240678787231445,897.0416304749916,903.2717895507812,897.2849731445312,897.2849499472161,-0.03477456793189049,0.030129460617899895,-0.004644166678190231,0.00790973287075758,-0.8174229860305786,0.5760378837585449,0.9997532963752747,0.49163496494293213,0.16288645565509796,1.0,1.0,-0.9991471767425537,0.9993345737457275,0.9841282963752747,0.9995617866516113,0.9541723132133484
1606,1606,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001606.jpg,-800.533447265625,487.85076904296875,-32.83071823369603,17.610472171931058,0.0,882.9267578125,-27.74225425720215,13.991843223571777,0.6033402681350708,-27.772829055786133,9.233684539794922,-0.18379387259483337,0.16503475606441498,0.24701549112796783,-3.21917724609375,0.452178955078125,3.0489349365234375,-0.34764614701271057,0.3010166883468628,-0.02782326191663742,0.04727662354707718,0.4916611313819885,0.1629527062177658,0.9997541308403015,-32.64506149291992,17.44796371459961,36.0,36.0,-32.64547874510063,17.447371664816725,-32.64530952276705,17.44761177871064,0.00019174498180859066,0.0002802253007738362,3.024059534072876,900.2740788029126,906.50341796875,900.5172729492188,900.5172527222211,-0.034764613956213,0.03010166995227337,-0.004637210629880428,0.007879437878727913,-0.8173357248306274,0.5761617422103882,0.9997541308403015,0.4916611313819885,0.1629527062177658,1.0,1.0,-0.9991418123245239,0.999331533908844,0.9840290546417236,0.9995582103729248,0.9542370438575745
1607,1607,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001607.jpg,-803.7526245117188,488.3029479980469,-32.83032471930775,17.610742915057706,0.0,885.911865234375,-27.74225425720215,13.991843223571777,0.6000673770904541,-27.772829055786133,9.233684539794922,-0.18376898765563965,0.16488035023212433,0.24689385294914246,-3.30792236328125,0.408477783203125,3.1336357593536377,-0.3476138114929199,0.3007908761501312,-0.02782610058784485,0.04715310037136078,0.49168649315834045,0.16302262246608734,0.9997546076774597,-32.645015716552734,17.448036193847656,36.0,36.0,-32.645117777785245,17.447892004011415,-32.645076385455305,17.44795048217329,0.00020190367510638016,0.0002945772764163332,3.024064779281616,903.2565218381247,909.485107421875,903.4994506835938,903.4994629013186,-0.03476138040423393,0.030079087242484093,-0.004637683741748333,0.007858850061893463,-0.8173273801803589,0.5761736035346985,0.9997546076774597,0.49168649315834045,0.16302262246608734,1.0,1.0,-0.9991387128829956,0.9993299841880798,0.9839886426925659,0.9995562434196472,0.954277515411377
1608,1608,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001608.jpg,-807.060546875,488.71142578125,-32.830063630663204,17.61093197809497,0.0,888.9522705078125,-27.74225425720215,13.991843223571777,0.6027390956878662,-27.772829055786133,9.233684539794922,-0.1838095337152481,0.1649819016456604,0.2469918429851532,-3.30865478515625,0.4085693359375,3.1343250274658203,-0.34767013788223267,0.30093634128570557,-0.027848219498991966,0.04723954573273659,0.4916691184043884,0.16298286616802216,0.9997543692588806,-32.64532470703125,17.447595596313477,36.0,36.0,-32.6448744817802,17.448245059449707,-32.64505707679382,17.44798166078442,0.00015709037893278332,0.00022993278166657575,3.0240848064422607,906.2938355998764,912.5216064453125,906.5365600585938,906.5365875703411,-0.03476701304316521,0.030093634501099586,-0.004641369916498661,0.007873257622122765,-0.8173791766166687,0.5761001706123352,0.9997543692588806,0.4916691184043884,0.16298286616802216,1.0,1.0,-0.9991424679756165,0.9993320107460022,0.9840561151504517,0.9995584487915039,0.9542775750160217
1609,1609,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001609.jpg,-810.3692016601562,489.1199951171875,-32.83008651888273,17.61106212227204,0.0,891.995361328125,-27.74225425720215,13.991843223571777,0.6019909381866455,-27.772829055786133,9.233684539794922,-0.18377797305583954,0.1649225652217865,0.24692872166633606,-3.2996826171875,0.407470703125,3.1253304481506348,-0.34762322902679443,0.3008543848991394,-0.027831319719552994,0.04718201234936714,0.49167853593826294,0.16300179064273834,0.9997546076774597,-32.64509201049805,17.447925567626953,36.0,36.0,-32.644899986414885,17.44821159356609,-32.64497786441039,17.448095591831112,0.00013797720815629438,0.00020146310988798866,3.02406644821167,909.3336843363268,915.5608520507812,909.5764770507812,909.5764668682635,-0.03476232290267944,0.03008543886244297,-0.004638553597033024,0.007863668724894524,-0.8173404932022095,0.5761549472808838,0.9997546076774597,0.49167853593826294,0.16300179064273834,1.0,1.0,-0.999139666557312,0.9993303418159485,0.984003484249115,0.9995567798614502,0.9542727470397949
1610,1610,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001610.jpg,-813.6688842773438,489.5274658203125,-32.82997489312118,17.611118073455756,0.0,895.0322875976562,-27.74225425720215,13.991843223571777,0.6007256507873535,-27.772829055786133,9.233684539794922,-0.18377172946929932,0.16488085687160492,0.24689622223377228,-3.2840576171875,0.407623291015625,3.109774351119995,-0.34761491417884827,0.3007974922657013,-0.027832292020320892,0.04713968187570572,0.49168476462364197,0.16301578283309937,0.9997547268867493,-32.645103454589844,17.447914123535156,36.0,36.0,-32.64483988720224,17.448297054941,-32.64494678056421,17.448141751867478,0.00011174295458007926,0.00016334792540141833,3.024062395095825,912.3674926689762,918.5939331054688,912.6101684570312,912.6101463143467,-0.034761492162942886,0.03007975034415722,-0.004638715647161007,0.007856613956391811,-0.8173419237136841,0.5761529803276062,0.9997547268867493,0.49168476462364197,0.16301578283309937,1.0,1.0,-0.9991384744644165,0.9993295669555664,0.9839816689491272,0.9995561242103577,0.9542791843414307
1611,1611,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001611.jpg,-816.9529418945312,489.9350891113281,-32.82993670874979,17.61112389951183,0.0,898.0579223632812,-27.74225425720215,13.991843223571777,0.6011067628860474,-27.772829055786133,9.233684539794922,-0.18376849591732025,0.16485808789730072,0.24687860906124115,-3.29052734375,0.408416748046875,3.1162912845611572,-0.3476121723651886,0.30076470971107483,-0.02783016860485077,0.0471203438937664,0.49168843030929565,0.1630261242389679,0.9997547268867493,-32.64506912231445,17.447961807250977,36.0,36.0,-32.64483503760963,17.44830509979288,-32.64492997386602,17.448165872803237,8.844326807336916e-05,0.00012917820631397212,3.0240638256073,915.3899799402407,921.61572265625,915.6325073242188,915.6325410307096,-0.0347612164914608,0.030076472088694572,-0.004638361744582653,0.007853390648961067,-0.8173362612724304,0.5761610865592957,0.9997547268867493,0.49168843030929565,0.1630261242389679,1.0,1.0,-0.9991381168365479,0.9993295073509216,0.9839736223220825,0.9995558857917786,0.9542897343635559
1612,1612,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001612.jpg,-820.2434692382812,490.343505859375,-32.829916177015896,17.61112596748712,0.0,901.091552734375,-27.74225425720215,13.991843223571777,0.600658655166626,-27.772829055786133,9.233684539794922,-0.18376566469669342,0.16484493017196655,0.24686771631240845,-3.29071044921875,0.408477783203125,3.1164824962615967,-0.34760531783103943,0.3007460832595825,-0.027835410088300705,0.047108180820941925,0.4916902780532837,0.16303220391273499,0.9997548460960388,-32.645111083984375,17.447906494140625,36.0,36.0,-32.644841530597944,17.448295051009552,-32.64495085166368,17.448137466452472,6.161319643133837e-05,9.050308978756119e-05,3.0240635871887207,918.420386611063,924.6453857421875,918.6629028320312,918.662862867697,-0.03476053103804588,0.03007460944354534,-0.004639235325157642,0.007851364091038704,-0.8173428773880005,0.5761516690254211,0.9997548460960388,0.4916902780532837,0.16303220391273499,1.0,1.0,-0.9991377592086792,0.9993292093276978,0.9839714169502258,0.9995557069778442,0.9542900323867798
1613,1613,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001613.jpg,-823.5341796875,490.7519836425781,-32.82993398582818,17.611084791448334,0.0,904.1273193359375,-27.74225425720215,13.991843223571777,0.600023090839386,-27.772829055786133,9.233684539794922,-0.18376991152763367,0.16486608982086182,0.2468850165605545,-3.19415283203125,0.384857177734375,3.0184104442596436,-0.3476124405860901,0.30077505111694336,-0.027832817286252975,0.04712890833616257,0.49168670177459717,0.1630207598209381,0.9997547268867493,-32.6451416015625,17.447856903076172,36.0,36.0,-32.64488923846725,17.44822796954226,-32.64499158777508,17.448077478457474,3.649416522570124e-05,5.356888539530475e-05,3.0240633487701416,921.4529365823872,927.6771850585938,921.6953735351562,921.6953376486488,-0.03476124629378319,0.030077505856752396,-0.004638803191483021,0.007854818366467953,-0.8173486590385437,0.5761434435844421,0.9997547268867493,0.49168670177459717,0.1630207598209381,1.0,1.0,-0.9991381168365479,0.9993292093276978,0.9839776754379272,0.9995558857917786,0.9542858600616455
1614,1614,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001614.jpg,-826.7283325195312,491.1368408203125,-32.82997938358586,17.611045342701143,0.0,907.0699462890625,-27.74225425720215,13.991843223571777,0.6013583540916443,-27.772829055786133,9.233684539794922,-0.18379630148410797,0.16493821144104004,0.2469528168439865,-3.1934814453125,0.384765625,3.017702341079712,-0.34765511751174927,0.30087682604789734,-0.027835994958877563,0.0471954271197319,0.49167600274086,0.16299277544021606,0.9997544884681702,-32.645286560058594,17.447650909423828,36.0,36.0,-32.64495509360986,17.44813104734287,-32.64508952436553,17.44793632083728,3.5015596263835225e-06,5.778223454514364e-06,3.0240719318389893,924.392381023703,930.615966796875,924.6347045898438,924.634725203219,-0.03476551175117493,0.030087683349847794,-0.00463933264836669,0.007865904830396175,-0.817372739315033,0.5761093497276306,0.9997544884681702,0.49167600274086,0.16299277544021606,1.0,1.0,-0.9991405606269836,0.9993305206298828,0.9840153455734253,0.9995572566986084,0.9542787075042725
1615,1615,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001615.jpg,-829.9218139648438,491.5216064453125,-32.83010490011627,17.61097439143355,0.0,910.0137939453125,-27.74225425720215,13.991843223571777,0.6026806831359863,-27.772829055786133,9.233684539794922,-0.18379025161266327,0.16491380333900452,0.2469320148229599,-3.498046875,0.421478271484375,3.3241724967956543,-0.34764793515205383,0.3008420169353485,-0.02783266454935074,0.04717450588941574,0.4916802644729614,0.16300508379936218,0.9997544884681702,-32.645164489746094,17.44782257080078,36.0,36.0,-32.645086022805906,17.447942099060732,-32.64511784614762,17.447893622738707,-4.308669191924593e-06,-6.119055300518976e-06,3.0240700244903564,927.3329929606922,933.5559692382812,927.5753173828125,927.5753421492639,-0.034764792770147324,0.03008420206606388,-0.004638777580112219,0.007862417958676815,-0.8173524141311646,0.5761381387710571,0.9997544884681702,0.4916802644729614,0.16300508379936218,1.0,1.0,-0.9991400837898254,0.9993305206298828,0.9840028285980225,0.9995569586753845,0.9542827606201172
1616,1616,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001616.jpg,-833.4198608398438,491.9430847167969,-32.830126739776496,17.61090798295242,0.0,913.2406005859375,-27.74225425720215,13.991843223571777,0.6028283834457397,-27.772829055786133,9.233684539794922,-0.18379558622837067,0.16494221985340118,0.24695496261119843,-3.4095458984375,0.455963134765625,3.238851308822632,-0.34765738248825073,0.30088338255882263,-0.027828145772218704,0.04719765856862068,0.49167564511299133,0.16299127042293549,0.9997544884681702,-32.645198822021484,17.447776794433594,36.0,36.0,-32.64512215481681,17.447887503683408,-32.64515324825115,17.447842604031667,-1.1939760832891843e-05,-1.7138531417167623e-05,3.0240674018859863,930.556250976524,936.7784423828125,930.7985229492188,930.7985104769197,-0.03476573899388313,0.030088339000940323,-0.004638024605810642,0.007866276428103447,-0.8173578977584839,0.5761303305625916,0.9997544884681702,0.49167564511299133,0.16299127042293549,1.0,1.0,-0.9991406202316284,0.9993306398391724,0.9840071201324463,0.9995572566986084,0.9542738199234009
1617,1617,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001617.jpg,-836.8294067382812,492.3990478515625,-32.830168018383745,17.610884527031153,0.0,916.41064453125,-27.74225425720215,13.991843223571777,0.6035386323928833,-27.772829055786133,9.233684539794922,-0.1838075965642929,0.16496272385120392,0.24697759747505188,-3.09930419921875,0.414459228515625,2.926152467727661,-0.34767627716064453,0.30091097950935364,-0.027833547443151474,0.04721945524215698,0.4916727542877197,0.1629871279001236,0.9997543692588806,-32.64527893066406,17.447660446166992,36.0,36.0,-32.64516518801198,17.447825465500248,-32.645211317901534,17.447758539650724,-2.3261167492027504e-05,-3.356377686554878e-05,3.0240745544433594,933.7229652821316,939.9443969726562,933.9651489257812,933.965174609295,-0.03476762771606445,0.030091097578406334,-0.004638924729079008,0.007869909517467022,-0.8173713684082031,0.5761111974716187,0.9997543692588806,0.4916727542877197,0.1629871279001236,1.0,1.0,-0.9991416335105896,0.9993312954902649,0.9840267300605774,0.9995577931404114,0.954275906085968
1618,1618,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001618.jpg,-839.9287109375,492.8135070800781,-32.83023840745527,17.61082049510501,0.0,919.2939453125,-27.74225425720215,13.991843223571777,0.6028410196304321,-27.772829055786133,9.233684539794922,-0.1837824136018753,0.16495370864868164,0.2469528317451477,-3.397216796875,0.45428466796875,3.226433515548706,-0.3476327061653137,0.300900936126709,-0.02782297134399414,0.04720534756779671,0.49167367815971375,0.16298796236515045,0.9997544884681702,-32.64509582519531,17.447919845581055,36.0,36.0,-32.645234579069026,17.447724975873857,-32.64517830553616,17.44780400795115,-9.450261898783408e-06,-1.4167366105551662e-05,3.024060010910034,936.6031911636366,942.823974609375,936.8453979492188,936.8453734293619,-0.03476327285170555,0.0300900936126709,-0.004637162201106548,0.007867557927966118,-0.8173409700393677,0.576154351234436,0.9997544884681702,0.49167367815971375,0.16298796236515045,1.0,1.0,-0.9991399645805359,0.9993303418159485,0.9840025901794434,0.9995569586753845,0.9542577862739563
1619,1619,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001619.jpg,-843.325927734375,493.2677917480469,-32.830180427959554,17.610856675288165,0.0,922.4561767578125,-27.74225425720215,13.991843223571777,0.6027976274490356,-27.772829055786133,9.233684539794922,-0.18377919495105743,0.16494585573673248,0.24694520235061646,-3.5185546875,0.514251708984375,3.353019952774048,-0.34763050079345703,0.3008917272090912,-0.02781689167022705,0.04719485342502594,0.4916752874851227,0.1629941314458847,0.9997544884681702,-32.6450080871582,17.448047637939453,36.0,36.0,-32.64518775579806,17.447789840585042,-32.645114888721714,17.447894393831067,8.433106375941024e-06,1.1492565604294023e-05,3.024054527282715,939.7621381416658,945.9821166992188,940.0042724609375,940.0042313916813,-0.03476304933428764,0.03008917346596718,-0.004636148922145367,0.00786580890417099,-0.8173260688781738,0.5761755108833313,0.9997544884681702,0.4916752874851227,0.1629941314458847,1.0,1.0,-0.9991394281387329,0.9993301630020142,0.9839891195297241,0.9995566606521606,0.954253077507019
1620,1620,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001620.jpg,-846.844482421875,493.78204345703125,-32.83011364436238,17.61093935574176,0.0,925.75537109375,-27.74225425720215,13.991843223571777,0.6045453548431396,-27.772829055786133,9.233684539794922,-0.18380898237228394,0.16495822370052338,0.2469756156206131,-3.2435302734375,0.47406005859375,3.0752947330474854,-0.34767988324165344,0.3008999824523926,-0.027836207300424576,0.04722774028778076,0.49167588353157043,0.16300421953201294,0.9997543692588806,-32.64521789550781,17.44774627685547,36.0,36.0,-32.64510645561534,17.447905886396672,-32.64515165158922,17.44784115456237,-2.659094461790313e-06,-4.394214680432596e-06,3.0240848064422607,943.0579584295407,949.2771606445312,943.2999877929688,943.299964226603,-0.034767989069223404,0.030089998617768288,-0.004639368038624525,0.007871290668845177,-0.8173613548278809,0.57612544298172,0.9997543692588806,0.49167588353157043,0.16300421953201294,1.0,1.0,-0.9991422295570374,0.9993321895599365,0.9840461015701294,0.99955815076828,0.9542812705039978
1621,1621,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001621.jpg,-850.0880126953125,494.256103515625,-32.830180110842434,17.610898632633887,0.0,928.79833984375,-27.74225425720215,13.991843223571777,0.6088722944259644,-27.772829055786133,9.233684539794922,-0.18389715254306793,0.16521432995796204,0.24721233546733856,-3.21551513671875,0.469970703125,3.0468974113464355,-0.3478059470653534,0.3012655973434448,-0.027880070731043816,0.047458380460739136,0.4916400909423828,0.16291600465774536,0.9997532963752747,-32.64581298828125,17.446889877319336,36.0,36.0,-32.64515431068368,17.447836760347688,-32.645421446399894,17.447452738973823,-6.822075319587268e-05,-9.86424815030149e-05,3.0240981578826904,946.097783666474,952.3162841796875,946.3396606445312,946.3397272878209,-0.0347805954515934,0.030126560479402542,-0.004646678455173969,0.007909730076789856,-0.8174616098403931,0.5759831070899963,0.9997532963752747,0.4916400909423828,0.16291600465774536,1.0,1.0,-0.9991495609283447,0.9993364810943604,0.9841712117195129,0.9995628595352173,0.9542109370231628
1622,1622,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001622.jpg,-853.3035278320312,494.72607421875,-32.83054259398508,17.610759290099956,0.0,931.816650390625,-27.74225425720215,13.991843223571777,0.6110424995422363,-27.772829055786133,9.233684539794922,-0.18397700786590576,0.16542589664459229,0.24741315841674805,-5.22894287109375,0.65655517578125,5.068815231323242,-0.3479255437850952,0.30157017707824707,-0.02792522683739662,0.04765479266643524,0.49161916971206665,0.16285952925682068,0.9997519850730896,-32.64626693725586,17.44623374938965,36.0,36.0,-32.645489667153086,17.44735409649232,-32.64580489968318,17.446899724388594,-0.00014558655007462497,-0.00021015654343545758,3.024092197418213,949.1127136672947,955.3307495117188,949.354736328125,949.354785427727,-0.03479255363345146,0.030157018452882767,-0.004654204472899437,0.00794246606528759,-0.8175380229949951,0.5758746862411499,0.9997519850730896,0.49161916971206665,0.16285952925682068,1.0,1.0,-0.9991549253463745,0.9993403553962708,0.9842585325241089,0.9995667934417725,0.954107403755188
1623,1623,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001623.jpg,-858.532470703125,495.38262939453125,-32.83100961651911,17.610412031005453,0.0,936.6744384765625,-27.74225425720215,13.991843223571777,0.6105906963348389,-27.772829055786133,9.233684539794922,-0.1840040236711502,0.16554242372512817,0.24751116335391998,-4.78948974609375,0.601348876953125,4.626059532165527,-0.3479621410369873,0.3017461895942688,-0.02793973870575428,0.04774452745914459,0.4916061460971832,0.16281399130821228,0.9997512698173523,-32.646400451660156,17.446033477783203,36.0,36.0,-32.645950486233254,17.44668956784516,-32.64613297587163,17.44642348153943,-0.00019037398457904828,-0.0002754606510890332,3.0240674018859863,953.9649860057841,960.1820068359375,954.2070922851562,954.2071367198217,-0.03479621559381485,0.03017461858689785,-0.004656623117625713,0.007957421243190765,-0.817561149597168,0.5758417844772339,0.9997512698173523,0.4916061460971832,0.16281399130821228,1.0,1.0,-0.9991565346717834,0.9993414282798767,0.9842697978019714,0.9995684027671814,0.9540277123451233
1624,1624,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001624.jpg,-863.3219604492188,495.9839782714844,-32.83136693754249,17.610048844294692,0.0,941.1279296875,-27.74225425720215,13.991843223571777,0.6090377569198608,-27.772829055786133,9.233684539794922,-0.1839974820613861,0.16555675864219666,0.24751588702201843,-3.39349365234375,0.4271240234375,3.220137119293213,-0.34795165061950684,0.301770955324173,-0.027932463213801384,0.047749072313308716,0.4916042983531952,0.16280008852481842,0.9997511506080627,-32.646331787109375,17.446130752563477,36.0,36.0,-32.64632334985621,17.44614802088834,-32.64632677169973,17.44614101748281,-0.00019121378893047761,-0.00027717945862983274,3.0240559577941895,958.4133984179198,964.62939453125,958.6555786132812,958.6555534024121,-0.034795165061950684,0.030177095904946327,-0.004655410535633564,0.007958179339766502,-0.8175498843193054,0.5758577585220337,0.9997511506080627,0.4916042983531952,0.16280008852481842,1.0,1.0,-0.9991561770439148,0.9993411302566528,0.9842542409896851,0.9995682835578918,0.9540115594863892
1625,1625,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001625.jpg,-866.7154541015625,496.4111022949219,-32.83155458687562,17.609780148188545,0.0,944.2860107421875,-27.74225425720215,13.991843223571777,0.6048362851142883,-27.772829055786133,9.233684539794922,-0.18390579521656036,0.16536861658096313,0.24732188880443573,-3.1064453125,0.390960693359375,2.9312334060668945,-0.34780609607696533,0.3015033006668091,-0.02788831852376461,0.047567129135131836,0.4916221797466278,0.16284328699111938,0.9997523427009583,-32.64579391479492,17.446908950805664,36.0,36.0,-32.64651798548866,17.445863838024177,-32.646224328707135,17.446287697819077,-0.00011914321009629012,-0.00017315386587976914,3.0240516662597656,961.5680235736213,967.783203125,961.8101806640625,961.8101546957805,-0.03478061035275459,0.03015032969415188,-0.004648053087294102,0.007927855476737022,-0.8174588680267334,0.5759869813919067,0.9997523427009583,0.4916221797466278,0.16284328699111938,1.0,1.0,-0.9991506338119507,0.9993370771408081,0.9841647148132324,0.9995643496513367,0.9540886282920837
1626,1626,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001626.jpg,-869.8218994140625,496.80206298828125,-32.83135743479918,17.609743396672233,0.0,947.1785888671875,-27.74225425720215,13.991843223571777,0.6030583381652832,-27.772829055786133,9.233684539794922,-0.1838230937719345,0.16516657173633575,0.24712532758712769,-3.40618896484375,0.4287109375,3.2331249713897705,-0.3476714491844177,0.30121466517448425,-0.02786465361714363,0.04737866297364235,0.4916449785232544,0.16290493309497833,0.9997534155845642,-32.6453857421875,17.44749641418457,36.0,36.0,-32.646343471917234,17.446114543953197,-32.645955051515145,17.44667498034171,-2.3815313820623813e-05,-3.560902625222642e-05,3.0240488052368164,964.4575918713729,970.6718139648438,964.6995849609375,964.6995127144853,-0.03476714715361595,0.030121466144919395,-0.004644108936190605,0.007896443828940392,-0.8173904418945312,0.5760843753814697,0.9997534155845642,0.4916449785232544,0.16290493309497833,1.0,1.0,-0.9991443753242493,0.999332845211029,0.9840799570083618,0.9995603561401367,0.9541595578193665
1627,1627,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001627.jpg,-873.2280883789062,497.23077392578125,-32.83100205790866,17.6099339225931,0.0,950.35205078125,-27.74225425720215,13.991843223571777,0.6005515456199646,-27.772829055786133,9.233684539794922,-0.18383653461933136,0.16512846946716309,0.24710986018180847,-3.1578369140625,0.423980712890625,2.9852442741394043,-0.3477010726928711,0.301154226064682,-0.027868811041116714,0.04735903441905975,0.49165236949920654,0.16292527318000793,0.9997535347938538,-32.64544677734375,17.447410583496094,36.0,36.0,-32.64597886682897,17.44663937131546,-32.64576307065456,17.446952146972304,2.9146361776950718e-05,4.115379365360013e-05,3.024064779281616,967.6277243145662,973.8409423828125,967.8694458007812,967.8693926668553,-0.03477010875940323,0.03011542372405529,-0.004644801840186119,0.007893173024058342,-0.8174003958702087,0.5760698914527893,0.9997535347938538,0.49165236949920654,0.16292527318000793,1.0,1.0,-0.9991449117660522,0.999333381652832,0.9840891361236572,0.9995604753494263,0.9541922807693481
1628,1628,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001628.jpg,-876.3859252929688,497.6547546386719,-32.830822458149655,17.61017463269599,0.0,953.3087158203125,-27.74225425720215,13.991843223571777,0.6053274869918823,-27.772829055786133,9.233684539794922,-0.18396896123886108,0.1654139757156372,0.2473991960287094,-3.463623046875,0.46502685546875,3.29331111907959,-0.3479050099849701,0.30155643820762634,-0.02793833054602146,0.047638699412345886,0.4916217029094696,0.16285830736160278,0.9997518658638,-32.646270751953125,17.446226119995117,36.0,36.0,-32.645733924292784,17.446993300765957,-32.64595164209898,17.44668216010254,-2.4286929405379762e-05,-3.5207758751806004e-05,3.024080991744995,970.5812744493766,976.7936401367188,970.82275390625,970.8228139109387,-0.03479050099849701,0.030155643820762634,-0.00465638842433691,0.007939783856272697,-0.817538857460022,0.5758734941482544,0.9997518658638,0.4916217029094696,0.16285830736160278,1.0,1.0,-0.9991539120674133,0.9993395805358887,0.9842445254325867,0.9995665550231934,0.9540879726409912
1629,1629,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001629.jpg,-879.8495483398438,498.1197814941406,-32.83114815360363,17.610182850569462,0.0,956.553466796875,-27.74225425720215,13.991843223571777,0.6028887033462524,-27.772829055786133,9.233684539794922,-0.18388986587524414,0.16533444821834564,0.24728721380233765,-3.162109375,0.424560546875,2.9894797801971436,-0.3477726876735687,0.30144941806793213,-0.027897242456674576,0.0475446917116642,0.49162551760673523,0.16285501420497894,0.9997524619102478,-32.64582824707031,17.446861267089844,36.0,36.0,-32.64597592902838,17.446646952343787,-32.645916034588694,17.44673387062277,-9.58736444097265e-06,-1.3875880615276384e-05,3.024052143096924,973.822183277144,980.0340576171875,974.06396484375,974.063947234933,-0.03477726876735687,0.030144942924380302,-0.004649540409445763,0.007924115285277367,-0.8174644708633423,0.5759790539741516,0.9997524619102478,0.49162551760673523,0.16285501420497894,1.0,1.0,-0.9991489052772522,0.9993356466293335,0.9841605424880981,0.9995635151863098,0.9540948867797852
1630,1630,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001630.jpg,-883.0116577148438,498.5443420410156,-32.83103268155524,17.610156224068305,0.0,959.5172729492188,-27.74225425720215,13.991843223571777,0.602517306804657,-27.772829055786133,9.233684539794922,-0.18390944600105286,0.16533397138118744,0.24730145931243896,-3.371337890625,0.43975830078125,3.1992201805114746,-0.3478095233440399,0.3014456033706665,-0.027903825044631958,0.04755345359444618,0.49162787199020386,0.16286644339561462,0.9997524619102478,-32.64588165283203,17.4467830657959,36.0,36.0,-32.64592562195313,17.446719994742153,-32.64590778967418,17.446745574071368,-5.210885685479949e-06,-7.59808565628201e-06,3.0240638256073,976.7828757044234,982.9938354492188,977.0244750976562,977.0244653907428,-0.03478095307946205,0.03014456108212471,-0.00465063750743866,0.007925575599074364,-0.817473828792572,0.5759658813476562,0.9997524619102478,0.49162787199020386,0.16286644339561462,1.0,1.0,-0.9991503357887268,0.9993368983268738,0.9841795563697815,0.9995641708374023,0.9541049599647522
