sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
27,27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.43319228291511536,0.03118261694908142,0.5356250405311584,1,1,0,-134.03652954101562,10.047489166259766,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331937789916992,0.33350256085395813,0.33330368995666504,-956.271728515625,576.5784912109375,49.0,49.0,-869.2697993461985,477.64744051284583,998.512939453125,871.3309793228693
28,28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9311955571174622,0.06880440562963486,0.0,1,0,1,-137.2352752685547,10.352712631225586,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331928551197052,0.3335036635398865,0.33330345153808594,-956.271728515625,576.5784912109375,49.0,49.0,-876.3578685344975,485.7072546911562,995.7069702148438,878.7856101081643
29,29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4331654906272888,0.03111470304429531,0.5357198119163513,1,1,0,-140.4192352294922,10.665609359741211,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33319273591041565,0.3335035443305969,0.3333037793636322,-956.271728515625,576.5784912109375,49.0,49.0,-882.8628569612346,493.10407782985345,992.9111938476562,885.4204692178366
30,30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9312994480133057,0.06870058178901672,0.0,1,0,1,-143.60858154296875,10.979033470153809,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331918716430664,0.3335046172142029,0.3333035409450531,-956.271728515625,576.5784912109375,49.0,49.0,-888.8339874258439,499.89387246955135,990.1131591796875,891.2904270590494
31,31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4331286549568176,0.031058214604854584,0.5358130931854248,1,1,0,-147.09031677246094,11.321191787719727,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331916928291321,0.33350443840026855,0.3333038091659546,-956.271728515625,576.5784912109375,49.0,49.0,-894.3160476880872,506.12756019621486,987.0614624023438,896.2028984331591
32,32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9313965439796448,0.06860345602035522,0.0,1,0,1,-150.38534545898438,11.621426582336426,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33319091796875,0.33350542187690735,0.33330363035202026,-956.271728515625,576.5784912109375,49.0,49.0,-899.3498510199634,511.8515448363106,984.189697265625,900.6542076727264
33,33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4331153333187103,0.031020112335681915,0.5358644723892212,1,1,0,-153.68882751464844,11.922432899475098,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33319079875946045,0.3335053026676178,0.33330392837524414,-956.271728515625,576.5784912109375,49.0,49.0,-903.9726363855433,517.1081671187208,981.3132934570312,904.5100441191661
34,34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9314889907836914,0.0685109794139862,0.0,1,0,1,-156.9862060546875,12.222880363464355,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33319005370140076,0.3335062265396118,0.3333037197589874,-956.271728515625,576.5784912109375,49.0,49.0,-908.2184184393699,521.9361023640464,978.4450073242188,907.8311547895893
35,35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4330940842628479,0.030961932614445686,0.5359439849853516,1,1,0,-161.97410583496094,12.701958656311035,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.333189994096756,0.3335060179233551,0.3333040177822113,-956.271728515625,576.5784912109375,49.0,49.0,-912.1182954744396,526.3707104264093,974.0972290039062,909.1599924077835
36,36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9315776228904724,0.06842239946126938,0.0,1,0,1,-166.95358276367188,13.180227279663086,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331892490386963,0.3335069715976715,0.3333038091659546,-956.271728515625,576.5784912109375,49.0,49.0,-915.7007218508575,530.4443452984779,969.76318359375,910.0463977627885
37,37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.43306851387023926,0.03093150071799755,0.5360000133514404,1,1,0,-170.4643096923828,13.542064666748047,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331891894340515,0.3335067331790924,0.3333040773868561,-956.271728515625,576.5784912109375,49.0,49.0,-918.9917501874374,534.186630374112,966.6971435546875,911.7916938504579
38,38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9316586852073669,0.06834131479263306,0.0,1,0,1,-173.6732940673828,13.872800827026367,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331884741783142,0.33350762724876404,0.33330389857292175,-956.271728515625,576.5784912109375,49.0,49.0,-922.0152476190218,537.6247042520548,963.8972778320312,913.4176130263877
39,39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.433056116104126,0.030889520421624184,0.5360543727874756,1,1,0,-176.89031982421875,14.204366683959961,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331884443759918,0.3335074186325073,0.33330416679382324,-956.271728515625,576.5784912109375,49.0,49.0,-924.7930896502025,540.7834410883016,961.0931396484375,914.6824994028866
40,40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9317391514778137,0.06826087087392807,0.0,1,0,1,-180.07899475097656,14.495210647583008,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331877589225769,0.33350828289985657,0.33330392837524414,-956.271728515625,576.5784912109375,49.0,49.0,-927.3453345243955,543.6856488108175,958.3385620117188,915.6688825125374
41,41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4330425262451172,0.030842922627925873,0.5361146330833435,1,1,0,-183.2713623046875,14.786392211914062,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331877589225769,0.3335080146789551,0.333304226398468,-956.271728515625,576.5784912109375,49.0,49.0,-929.6903805399061,546.3522479574114,955.5835571289062,916.3534306028818
42,42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9318146109580994,0.06818541139364243,0.0,1,0,1,-186.7760009765625,15.10605525970459,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.333187073469162,0.3335089087486267,0.3333040177822113,-956.271728515625,576.5784912109375,49.0,49.0,-931.8451083542266,548.802433454619,952.5623168945312,916.4932072126438
43,43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.433035284280777,0.030815523117780685,0.5361491441726685,1,1,0,-190.19520568847656,15.40483283996582,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331871032714844,0.33350858092308044,0.33330434560775757,-956.271728515625,576.5784912109375,49.0,49.0,-933.8250100031693,551.0538212984129,949.6257934570312,916.4633788109952
44,44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9318921566009521,0.06810789555311203,0.0,1,0,1,-193.5978240966797,15.702159881591797,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318644762039185,0.3335094153881073,0.33330416679382324,-956.271728515625,576.5784912109375,49.0,49.0,-935.6443061062498,553.1225818079599,946.706787109375,916.217054723549
45,45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4330156445503235,0.030772117897868156,0.5362122654914856,1,1,0,-196.71273803710938,15.974347114562988,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318644762039185,0.3335091471672058,0.33330440521240234,-956.271728515625,576.5784912109375,49.0,49.0,-937.3160525214004,555.0235608871795,944.0374755859375,916.0061813623278
46,46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9319642186164856,0.06803581118583679,0.0,1,0,1,-199.96063232421875,16.28047752380371,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331857919692993,0.33351004123687744,0.33330416679382324,-956.271728515625,576.5784912109375,49.0,49.0,-938.8522375408147,556.7703905344472,941.2440795898438,915.4726376718262
47,47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.43300923705101013,0.030747227370738983,0.5362434983253479,1,1,0,-203.51315307617188,16.61532211303711,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331858515739441,0.3335096836090088,0.3333044946193695,-956.271728515625,576.5784912109375,49.0,49.0,-940.2638705779225,558.3755896797942,938.1920166015625,914.4975709390094
48,48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9320300817489624,0.06796997785568237,0.0,1,0,1,-206.75160217285156,16.920562744140625,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318519592285156,0.33351054787635803,0.3333042562007904,-956.271728515625,576.5784912109375,49.0,49.0,-941.5610631772133,559.8506562946687,935.4130249023438,913.6290442320153
49,49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4329979121685028,0.030713561922311783,0.5362884998321533,1,1,0,-210.1930389404297,17.253925323486328,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318525552749634,0.3335101902484894,0.3333045244216919,-956.271728515625,576.5784912109375,49.0,49.0,-942.7531030792529,561.206151606478,932.4577026367188,912.4298724007779
50,50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9320971965789795,0.0679028257727623,0.0,1,0,1,-213.3181915283203,17.556650161743164,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331845998764038,0.3335110545158386,0.3333043158054352,-956.271728515625,576.5784912109375,49.0,49.0,-943.848521989113,562.4517771545948,929.777099609375,911.3645061904215
51,51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.43298816680908203,0.03068179078400135,0.5363301038742065,1,1,0,-216.74961853027344,17.889041900634766,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331846594810486,0.33351075649261475,0.33330461382865906,-956.271728515625,576.5784912109375,49.0,49.0,-944.8551576247099,563.5964453430471,926.8370361328125,909.9089219432128
52,52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9321600198745728,0.06783994287252426,0.0,1,0,1,-219.85296630859375,18.18168067932129,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318403363227844,0.333511620759964,0.33330437541007996,-956.271728515625,576.5784912109375,49.0,49.0,-945.7802105599469,564.6483440751367,924.1858520507812,908.6232322306751
53,53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.43297165632247925,0.030659357085824013,0.5363689661026001,1,1,0,-223.26548767089844,18.50347328186035,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331841230392456,0.33351120352745056,0.33330467343330383,-956.271728515625,576.5784912109375,49.0,49.0,-946.6302963242972,565.6149959947275,921.2740478515625,906.9661871775377
54,54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9322271943092346,0.06777279824018478,0.0,1,0,1,-226.6659393310547,18.824125289916992,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331834673881531,0.3335120975971222,0.33330443501472473,-956.271728515625,576.5784912109375,49.0,49.0,-947.4114931741107,566.503312806277,918.3760375976562,905.221876571216
55,55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4329521358013153,0.030619455501437187,0.5364283919334412,1,1,0,-229.90402221679688,19.161306381225586,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318355679512024,0.33351173996925354,0.3333047330379486,-956.271728515625,576.5784912109375,49.0,49.0,-948.1293859103374,567.3196450995692,915.6002807617188,903.5071872205406
56,56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.932285487651825,0.06771451979875565,0.0,1,0,1,-233.15289306640625,19.499608993530273,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331829905509949,0.333512544631958,0.3333044946193695,-956.271728515625,576.5784912109375,49.0,49.0,-948.7891060816228,568.069828064485,912.8185424804688,901.7008786899986
57,57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.4329499304294586,0.03060111403465271,0.5364489555358887,1,1,0,-236.7150115966797,19.870529174804688,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318307995796204,0.3335121273994446,0.3333047926425934,-956.271728515625,576.5784912109375,49.0,49.0,-949.3953688800866,568.7592234451947,909.7722778320312,899.5510493326425
58,58,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000058.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9323432445526123,0.06765682995319366,0.0,1,0,1,-241.94894409179688,20.40029525756836,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.3331824243068695,0.3335129916667938,0.3333045542240143,-956.271728515625,576.5784912109375,49.0,49.0,-949.9525070089625,569.3927580511744,905.3128051757812,895.913929631407
59,59,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000059.jpg,13,14,13,14,-7.569675444400844,10,24,1,1,0,2,1,0.43292540311813354,0.0305442214012146,0.5365304350852966,1,1,0,-246.72323608398438,20.88353729248047,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318251371383667,0.33351272344589233,0.3333047926425934,-956.271728515625,576.5784912109375,49.0,49.0,-950.4645017761413,569.9749591138808,901.2523803710938,892.6103060999498
60,60,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000060.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9324043393135071,0.06759563088417053,0.0,1,0,1,-250.1058349609375,21.189523696899414,-956.271728515625,576.5784912109375,-956.271728515625,576.5784912109375,-4.1773552894592285,-0.4327203929424286,0.33318185806274414,0.3335135579109192,0.3333045542240143,-956.271728515625,576.5784912109375,49.0,49.0,-950.9350116451287,570.5099867523088,898.402587890625,890.4574700811098
61,61,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000061.jpg,13,14,13,14,-7.569675444400844,10,24,1,0,0,2,1,0.4329134523868561,0.030526066198945045,0.5365604758262634,1,1,0,-253.18551635742188,21.468109130859375,-956.271728515625,576.5784912109375,-956.3019409179688,571.8203125,-4.1773552894592285,-0.4327203929424286,0.3331819474697113,0.33351320028305054,0.33330482244491577,-956.3019409179688,571.8203125,49.0,49.0,-951.3698462975118,570.6161508135364,892.894287109375,888.2707527875785
62,62,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000062.jpg,14,13,14,15,-32.68341868676126,5,24,1,1,0,0,-1,0.9324638247489929,0.06753616780042648,0.0,1,0,1,-256.56805419921875,21.774091720581055,-956.3019409179688,571.8203125,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33318138122558594,0.3335140347480774,0.33330458402633667,-951.5402221679688,576.5487670898438,49.0,49.0,-951.3836502972674,571.0968164699651,889.24755859375,885.7336893825221
63,63,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000063.jpg,13,14,13,14,-7.569675444400844,11,24,1,1,0,2,1,0.432881623506546,0.030562052503228188,0.5365563631057739,1,1,0,-259.78179931640625,22.02918815612793,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33318138122558594,0.3335138261318207,0.33330482244491577,-951.5402221679688,576.5487670898438,49.0,49.0,-951.3963358500746,571.5385369675028,886.57861328125,883.3409260165533
64,64,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000064.jpg,14,13,14,15,-32.68341868676126,10,24,1,1,0,0,-1,0.9325182437896729,0.06748174875974655,0.0,1,0,1,-262.99114990234375,22.283937454223633,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33318081498146057,0.33351460099220276,0.33330461382865906,-951.5402221679688,576.5487670898438,49.0,49.0,-951.4079935841405,571.9444680468965,883.9170532226562,880.9338508402468
65,65,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000065.jpg,13,14,13,14,-7.569675444400844,11,24,1,1,0,2,1,0.43286049365997314,0.03056371957063675,0.5365757346153259,1,1,0,-266.5252380371094,22.56446075439453,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33318084478378296,0.3335143029689789,0.33330485224723816,-951.5402221679688,576.5487670898438,49.0,49.0,-951.4187067822777,572.3175096771195,880.990478515625,878.2411276691731
66,66,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000066.jpg,14,13,14,15,-32.68341868676126,10,24,1,1,0,0,-1,0.9325680136680603,0.0674319639801979,0.0,1,0,1,-269.7339172363281,22.84096336364746,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33318030834198,0.3335150480270386,0.33330467343330383,-951.5402221679688,576.5487670898438,49.0,49.0,-951.4285519776394,572.66032679923,878.323486328125,875.7904472211369
67,67,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000067.jpg,13,14,13,14,-7.569675444400844,11,24,1,1,0,2,1,0.43286147713661194,0.030516063794493675,0.5366224646568298,1,1,0,-272.9421081542969,23.117422103881836,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33318033814430237,0.3335147500038147,0.33330488204956055,-951.5402221679688,576.5487670898438,49.0,49.0,-951.4375995010505,572.9753683847897,875.6607055664062,873.3269106503762
68,68,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000068.jpg,14,13,14,15,-32.68341868676126,10,24,1,1,0,0,-1,0.9326218366622925,0.06737812608480453,0.0,1,0,1,-276.4721984863281,23.421621322631836,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33317986130714417,0.3335154354572296,0.33330467343330383,-951.5402221679688,576.5487670898438,49.0,49.0,-951.445913983888,573.2648849464636,872.7349853515625,870.5843618886612
69,69,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000069.jpg,13,14,13,14,-7.569675444400844,11,24,1,1,0,2,1,0.4328497052192688,0.030484067276120186,0.536666214466095,1,1,0,-279.8583984375,23.757869720458984,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33317995071411133,0.3335151672363281,0.3333049416542053,-951.5402221679688,576.5487670898438,49.0,49.0,-951.4535548201341,573.5309446270389,869.9047241210938,867.9230887405005
70,70,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000070.jpg,14,13,14,15,-32.68341868676126,10,24,1,1,0,0,-1,0.9326789975166321,0.06732107698917389,0.0,1,0,1,-282.95196533203125,24.0650577545166,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.33317944407463074,0.33351585268974304,0.333304762840271,-951.5402221679688,576.5487670898438,49.0,49.0,-951.4605765909308,573.7754479826837,867.3226318359375,865.4971267728774
71,71,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000071.jpg,13,14,13,14,-7.569675444400844,11,24,1,1,0,2,1,0.4328136742115021,0.03043743036687374,0.5367489457130432,1,1,0,-286.3374328613281,24.40123176574707,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.3331795036792755,0.333515465259552,0.3333049714565277,-951.5402221679688,576.5487670898438,49.0,49.0,-951.4670294546868,574.0001415667364,864.5007934570312,862.8188349351676
72,72,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000072.jpg,14,13,14,15,-32.68341868676126,10,24,1,1,0,0,-1,0.932725727558136,0.06727427989244461,0.0,1,0,1,-289.56787109375,24.758047103881836,-951.5402221679688,576.5487670898438,-951.5402221679688,576.5487670898438,-4.1773552894592285,-0.4327203929424286,0.3331789970397949,0.3335161805152893,0.33330482244491577,-951.5402221679688,576.5487670898438,49.0,49.0,-951.4729595055387,574.2066304115986,861.7890625,860.2395548707783
73,73,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000073.jpg,13,14,13,14,-7.569675444400844,11,24,1,4,0,2,1,0.43286314606666565,0.03034183755517006,0.5367950797080994,1,1,0,-292.791015625,25.11405372619629,-951.5402221679688,576.5487670898438,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33317917585372925,0.3335157334804535,0.33330509066581726,-946.7784423828125,581.2772216796875,49.0,49.0,-951.092611382896,574.7794872196439,858.4969482421875,857.6089317135941
74,74,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000074.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9327824711799622,0.06721757352352142,0.0,1,0,1,-296.3150329589844,25.5032958984375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33317863941192627,0.3335164189338684,0.33330491185188293,-946.7784423828125,581.2772216796875,49.0,49.0,-950.7430790814004,575.3059311456061,855.5625610351562,854.7274450234614
75,75,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000075.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4328477382659912,0.030353231355547905,0.5367990136146545,1,1,0,-299.6627502441406,25.858945846557617,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331787884235382,0.333516001701355,0.3333051800727844,-946.7784423828125,581.2772216796875,49.0,49.0,-950.421865868252,575.7897226136424,852.7885131835938,852.0042756955653
76,76,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000076.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9328285455703735,0.06717146933078766,0.0,1,0,1,-303.0234375,26.21597671508789,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33317822217941284,0.33351683616638184,0.3333049714565277,-946.7784423828125,581.2772216796875,49.0,49.0,-950.1266773063107,576.2343173627779,850.0079345703125,849.2719105308158
77,77,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000077.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43283483386039734,0.03033611923456192,0.5368290543556213,1,1,0,-306.37432861328125,26.571962356567383,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33317843079566956,0.33351632952690125,0.3333052396774292,-946.7784423828125,581.2772216796875,49.0,49.0,-949.855404861575,576.6428911362899,847.2398681640625,846.5494209898492
78,78,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000078.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9328739643096924,0.06712603569030762,0.0,1,0,1,-309.93170166015625,26.87871551513672,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331778645515442,0.3335171639919281,0.3333049714565277,-946.7784423828125,581.2772216796875,49.0,49.0,-949.6061108393645,577.0183623698839,844.3527221679688,843.7043207191932
79,79,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000079.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4328121840953827,0.030303936451673508,0.5368838310241699,1,1,0,-313.1907958984375,27.159746170043945,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33317801356315613,0.3335166871547699,0.3333052396774292,-946.7784423828125,581.2772216796875,49.0,49.0,-949.3770145414246,577.3634130409968,841.7122192382812,841.1046188373388
