sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_branch_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,waypoint_x,waypoint_y,global_top1_x,global_top1_y,polynomial_x,polynomial_y,branch_hold,branch_local,branch_recovery,branch_waypoint,selected_branch,visual_x,visual_y,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
43,43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,0,1,0,0,0,-190.19520568847656,15.40483283996582,-204.80056762695312,0.9719560742378235,-206.76055908203125,-2.0313496589660645,-32.926673889160156,7.727456092834473,-763.9789428710938,78.58470153808594,-27.772829055786133,9.233684539794922,-208.93829345703125,1.1417956352233887,0.7954839468002319,0.19713973999023438,0.0035815027076750994,0.00379483331926167,0,-206.69337463378906,0.6986074447631836,1.8532590866088867,0.4720899760723114,-2.07524037361145,0.18408629298210144,7.0,7.0,-190.4063602824858,0.23351395652572626,22.1011905670166,15.172788238342918
44,44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,0,1,0,0,0,-193.5978240966797,15.702159881591797,-206.69337463378906,0.6986074447631836,-215.44091796875,3.5831048488616943,-32.90583038330078,7.746142864227295,-764.0007934570312,78.29811096191406,-27.772829055786133,9.233684539794922,-207.5641326904297,0.22394290566444397,0.7630975842475891,0.23067229986190796,0.003512644674628973,0.0027174903079867363,0,-209.61521911621094,1.5996124744415283,3.000777006149292,-0.586790144443512,1.1475179195404053,-1.058880090713501,7.0,7.0,-193.70964821619302,0.46843768570446187,21.34101104736328,15.234132616436533
45,45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,0,1,0,0,0,-196.71273803710938,15.974347114562988,-209.61521911621094,1.5996124744415283,-217.07847595214844,5.071660041809082,-33.000553131103516,7.664086818695068,-763.959228515625,78.53234100341797,-27.772829055786133,9.233684539794922,-213.05157470703125,3.087794303894043,0.8227928280830383,0.168618306517601,0.0036830678582191467,0.00490585807710886,0,-212.94271850585938,2.58482027053833,3.4130642414093018,-0.6275983452796936,0.41228723526000977,-0.04080820083618164,7.0,7.0,-197.0170996468861,0.832385433135282,21.040239334106445,15.145020288904561
46,46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,0,1,0,0,0,-199.96063232421875,16.28047752380371,-212.94271850585938,2.58482027053833,-216.02288818359375,0.9356331825256348,-33.05645751953125,7.678682327270508,-763.844970703125,78.39463806152344,-27.772829055786133,9.233684539794922,-216.47305297851562,3.6121294498443604,0.8408473134040833,0.14710481464862823,0.004018790554255247,0.00802911538630724,0,-217.09616088867188,2.971374034881592,4.171027660369873,0.05508720874786377,0.7579634189605713,0.6826855540275574,7.0,7.0,-200.47003346549704,1.2002206616679238,21.696969985961914,15.088858026727175
47,47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,0,1,0,0,0,-203.51315307617188,16.61532211303711,-217.09616088867188,2.971374034881592,-216.86590576171875,-2.0629446506500244,-32.931968688964844,7.700045108795166,-763.9711303710938,78.48355865478516,-27.772829055786133,9.233684539794922,-221.66256713867188,3.058600902557373,0.7870108485221863,0.20632019639015198,0.0034782744478434324,0.003190661547705531,0,-218.15298461914062,2.1900737285614014,0.9682227969169617,0.888735830783844,-3.2028048038482666,0.8336486220359802,7.0,7.0,-203.5109156407418,1.370442618459765,20.552675247192383,15.244879658767466
48,48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,0,1,0,0,0,-206.75160217285156,16.920562744140625,-218.15298461914062,2.1900737285614014,-216.9453125,-2.088416576385498,-33.010921478271484,7.689615726470947,-764.0035400390625,78.33475494384766,-27.772829055786133,9.233684539794922,-217.6614990234375,0.8248463869094849,0.8059041500091553,0.1851843297481537,0.003952343948185444,0.004959148820489645,0,-219.904541015625,1.797113299369812,1.7001453638076782,0.5760847330093384,0.7319225668907166,-0.3126510977745056,7.0,7.0,-206.3300764474898,1.4438158494262958,20.042917251586914,15.482486182141143
49,49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,0,1,0,0,0,-210.1930389404297,17.253925323486328,-219.904541015625,1.797113299369812,-220.69485473632812,-1.9632619619369507,-33.045047760009766,7.667292594909668,-763.9666137695312,78.37285614013672,-27.772829055786133,9.233684539794922,-222.0034637451172,1.598322868347168,0.8254287838935852,0.1643279641866684,0.004024725407361984,0.006218522787094116,0,-222.6656036376953,1.6789922714233398,2.733065128326416,0.4096028804779053,1.0329197645187378,-0.1664818525314331,7.0,7.0,-209.13924627645147,1.4842584076287253,19.95353126525879,15.804837032242633
50,50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,0,1,0,0,0,-213.3181915283203,17.556650161743164,-222.6656036376953,1.6789922714233398,-220.6146240234375,-2.0154292583465576,-33.018455505371094,7.686150550842285,-763.9705200195312,78.34808349609375,-27.772829055786133,9.233684539794922,-225.93142700195312,1.6982909440994263,0.8094637393951416,0.1817827671766281,0.0038852498400956392,0.004868317395448685,0,-224.19119262695312,1.4039990901947021,1.4879283905029297,0.4348703622817993,-1.2451367378234863,0.025267481803894043,7.0,7.0,-211.7276826901058,1.4704564623557577,19.471269607543945,16.164632569243558
51,51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,0,1,0,0,0,-216.74961853027344,17.889041900634766,-224.19119262695312,1.4039990901947021,-224.66334533691406,-1.742190957069397,-33.028167724609375,7.6922407150268555,-763.9102783203125,78.40623474121094,-27.772829055786133,9.233684539794922,-225.0990447998047,1.050569772720337,0.8121592998504639,0.17845870554447174,0.004004020243883133,0.005377908702939749,0,-226.41258239746094,1.2818232774734497,2.1959927082061768,0.3565327227115631,0.7080643177032471,-0.0783376395702362,7.0,7.0,-214.2529992280606,1.4380178001324273,19.213863372802734,16.639390069815978
52,52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,0,1,0,0,0,-219.85296630859375,18.18168067932129,-226.41258239746094,1.2818232774734497,-225.0159454345703,-1.3537490367889404,-33.100852966308594,7.71147346496582,-763.8956298828125,78.43757629394531,-27.772829055786133,9.233684539794922,-228.98187255859375,1.2360560894012451,0.8500720858573914,0.13470345735549927,0.004378267098218203,0.01084626093506813,0,-231.20777893066406,1.7918047904968262,4.822239398956299,0.0002556443214416504,2.626246690750122,-0.35627707839012146,7.0,7.0,-217.16865996576803,1.4988574486215647,19.938901901245117,16.897398956315993
53,53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,0,1,0,0,0,-223.26548767089844,18.50347328186035,-231.20777893066406,1.7918047904968262,-228.4569091796875,-1.7442381381988525,-32.92291259765625,7.748554229736328,-763.8291015625,78.24327087402344,-27.772829055786133,9.233684539794922,-237.28988647460938,2.6178650856018066,0.7451245784759521,0.24925772845745087,0.00338624301366508,0.0022315203677862883,0,-231.03921508789062,1.1011929512023926,-0.2406904697418213,0.6688995361328125,-5.062930107116699,0.6686438918113708,7.0,7.0,-219.55393619147625,1.430472321771861,19.059648513793945,17.471776560143603
54,54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,0,1,0,0,0,-226.6659393310547,18.824125289916992,-231.03921508789062,1.1011929512023926,-228.803466796875,-1.3296284675598145,-33.033626556396484,7.76561975479126,-763.8812255859375,78.49303436279297,-27.772829055786133,9.233684539794922,-228.38876342773438,-0.18971562385559082,0.8099596500396729,0.18058037757873535,0.004065817221999168,0.005394096951931715,0,-232.70462036132812,1.1067897081375122,1.6566487550735474,0.17064931988716125,1.8973392248153687,-0.49825021624565125,7.0,7.0,-221.81541844673416,1.3748096294271004,18.718162536621094,18.11094061247641
55,55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,0,1,0,0,0,-229.90402221679688,19.161306381225586,-232.70462036132812,1.1067897081375122,-228.8232421875,-1.4985069036483765,-33.09092330932617,7.71006965637207,-763.8814697265625,78.40813446044922,-27.772829055786133,9.233684539794922,-235.28701782226562,1.4604907035827637,0.837611734867096,0.1508253961801529,0.004148378968238831,0.007414405234158039,0,-235.22947692871094,1.3143811225891113,2.5326483249664307,0.06072615087032318,0.8759995698928833,-0.10992316901683807,7.0,7.0,-224.12219236214383,1.3644179270569101,18.62453269958496,18.71253043065741
56,56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,0,1,0,0,0,-233.15289306640625,19.499608993530273,-235.22947692871094,1.3143811225891113,-233.4541015625,-3.011820077896118,-33.004600524902344,7.734951496124268,-763.852783203125,78.20098114013672,-27.772829055786133,9.233684539794922,-238.18405151367188,1.6229698657989502,0.7849004864692688,0.20772325992584229,0.0037758578546345234,0.0036004704888910055,0,-236.00042724609375,0.7167997360229492,0.7033932209014893,0.6758002042770386,-1.8292551040649414,0.6150740385055542,7.0,7.0,-226.16485546957114,1.2530490410693669,18.9974308013916,19.538925752290762
57,57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,0,1,0,0,0,-236.7150115966797,19.870529174804688,-236.00042724609375,0.7167997360229492,-233.43310546875,-3.102548599243164,-32.99846267700195,7.79734992980957,-763.8494262695312,78.06433868408203,-27.772829055786133,9.233684539794922,-235.89442443847656,-0.28336799144744873,0.7797285318374634,0.21264997124671936,0.00389996450394392,0.0037215247284621,0,-236.62718200683594,0.22008004784584045,0.5706791281700134,0.560247540473938,-0.13271409273147583,-0.11555266380310059,7.0,7.0,-227.96402922217803,1.0754125762500992,19.650646209716797,20.73248900812686
58,58,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000058.jpg,0,1,0,0,0,-241.94894409179688,20.40029525756836,-236.62718200683594,0.22008004784584045,-234.01893615722656,-2.72013521194458,-33.08651351928711,7.783015251159668,-763.927978515625,78.33439636230469,-27.772829055786133,9.233684539794922,-237.1818389892578,-0.22620880603790283,0.8427059054374695,0.14388707280158997,0.004347544629126787,0.009059522300958633,0,-240.1440887451172,0.5375796556472778,3.530758857727051,0.05640265345573425,2.9600796699523926,-0.5038448572158813,7.0,7.0,-230.05859617315917,0.982923121783747,19.94454574584961,22.76872228048374
59,59,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000059.jpg,0,1,0,0,0,-246.72323608398438,20.88353729248047,-240.1440887451172,0.5375796556472778,-243.3048095703125,0.0708581954240799,-33.15754699707031,7.8736114501953125,-763.65625,77.88482666015625,-27.772829055786133,9.233684539794922,-245.1060791015625,1.2621889114379883,0.8591436147689819,0.10708455741405487,0.005196840036660433,0.02857494354248047,0,-254.3662109375,2.7359182834625244,14.374890327453613,-0.6811714172363281,10.844131469726562,-0.7375741004943848,7.0,7.0,-234.23870107667403,1.284380247141887,19.69139862060547,23.237697201672166
60,60,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000060.jpg,0,1,0,0,0,-250.1058349609375,21.189523696899414,-254.3662109375,2.7359182834625244,-256.15753173828125,-2.1586313247680664,-32.38056182861328,8.411506652832031,-763.6464233398438,78.41944122314453,-27.772829055786133,9.233684539794922,-273.9409484863281,5.874676704406738,0.5215746164321899,0.4746215343475342,0.0028070611879229546,0.0009967796504497528,0,-255.10092163085938,0.5042310953140259,0.49445411562919617,2.296898365020752,-13.880435943603516,2.97806978225708,7.0,7.0,-237.8263122543071,1.1502204241235705,21.279855728149414,23.502347830821837
61,61,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000061.jpg,0,1,0,0,0,-253.18551635742188,21.468109130859375,-255.10092163085938,0.5042310953140259,-256.4067077636719,-1.9660909175872803,-32.8306884765625,8.210350036621094,-763.7498779296875,78.2528076171875,-27.772829055786133,9.233684539794922,-249.0919189453125,-3.9424691200256348,0.7484566569328308,0.2428990751504898,0.004086609929800034,0.004557619336992502,0,-256.8279724121094,0.2900324761867523,1.6946918964385986,0.3957335352897644,1.20023775100708,-1.9011647701263428,7.0,7.0,-241.09396864760015,1.0022965783034345,21.489028930664062,23.770885752433614
62,62,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000062.jpg,0,1,0,0,0,-256.56805419921875,21.774091720581055,-256.8279724121094,0.2900324761867523,-256.8017883300781,-1.9994194507598877,-33.12596130371094,8.142624855041504,-763.3884887695312,77.46054077148438,-27.772829055786133,9.233684539794922,-259.05120849609375,1.084578037261963,0.8253191113471985,0.14604221284389496,0.00547113548964262,0.02316751703619957,0,-267.33599853515625,1.7864875793457031,10.607378005981445,-0.37621235847473145,8.912686347961426,-0.7719458937644958,7.0,7.0,-245.60672890222423,1.1371514655473338,22.703588485717773,23.36736945735149
63,63,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000063.jpg,0,1,0,0,0,-259.78179931640625,22.02918815612793,-267.33599853515625,1.7864875793457031,-267.8149719238281,0.7343169450759888,-91.24262237548828,15.015796661376953,-763.3485107421875,77.854736328125,-89.2495346069336,14.381888389587402,-282.2345275878906,4.138269901275635,0.6152411103248596,0.37985414266586304,0.003191889263689518,0.0017129492480307817,0,-267.8055419921875,1.559343934059143,0.44287386536598206,0.2755504250526428,-10.164504051208496,0.6517627835273743,7.0,7.0,-249.42418974039177,1.209754591137044,21.98624610900879,23.253578006324446
64,64,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000064.jpg,0,1,0,0,0,-262.99114990234375,22.283937454223633,-267.8055419921875,1.559343934059143,-268.17071533203125,0.6582797765731812,-91.39139556884766,14.887517929077148,-763.2172241210938,77.4444580078125,-89.2495346069336,14.381888389587402,-263.2558288574219,0.4704008102416992,0.7503657341003418,0.23907679319381714,0.004453679546713829,0.006103813648223877,0,-270.13104248046875,1.8664684295654297,2.344942808151245,-0.05934186279773712,1.9020689725875854,-0.33489227294921875,7.0,7.0,-252.9850827978391,1.3226876272359207,21.629865646362305,23.227039699652693
65,65,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000065.jpg,0,1,0,0,0,-266.5252380371094,22.56446075439453,-270.13104248046875,1.8664684295654297,-268.3497314453125,0.586850643157959,-91.4073257446289,14.762017250061035,-763.1329345703125,77.15440368652344,-89.2495346069336,14.381888389587402,-273.384521484375,2.4407269954681396,0.816897988319397,0.15614624321460724,0.005453711841255426,0.021502096205949783,0,-279.4787902832031,3.3558380603790283,9.452862739562988,-0.49193429946899414,7.107919692993164,-0.4325924515724182,7.0,7.0,-257.5411232658817,1.67232218314455,23.168203353881836,22.741938622353686
66,66,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000066.jpg,0,1,0,0,0,-269.7339172363281,22.84096336364746,-279.4787902832031,3.3558380603790283,-275.4672546386719,0.7885868549346924,-91.28934478759766,14.95523452758789,-763.2572631835938,77.62657165527344,-89.2495346069336,14.381888389587402,-292.337646484375,5.4363298416137695,0.697776734828949,0.2958044707775116,0.0035123848356306553,0.0029063564725220203,0,-279.03717041015625,2.853032350540161,-0.49234214425086975,0.45325592160224915,-9.945204734802246,0.9451901912689209,7.0,7.0,-261.23773163017347,1.8753652380515746,22.046947479248047,22.62170361883073
67,67,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000067.jpg,0,1,0,0,0,-272.9421081542969,23.117422103881836,-279.03717041015625,2.853032350540161,-275.8243408203125,0.6806822419166565,-91.31881713867188,14.858589172363281,-763.1824951171875,77.30329132080078,-89.2495346069336,14.381888389587402,-273.70086669921875,1.3541390895843506,0.780019998550415,0.20486238598823547,0.004934418946504593,0.01018323004245758,0,-282.38287353515625,3.22538423538208,3.3663201332092285,-0.016256600618362427,3.8586623668670654,-0.4695125222206116,7.0,7.0,-264.8739959119297,2.1075238058088552,22.01865577697754,22.505782849099145
68,68,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000068.jpg,0,1,0,0,0,-276.4721984863281,23.421621322631836,-282.38287353515625,3.22538423538208,-280.0251770019531,0.7006120085716248,-91.29925537109375,14.773736953735352,-763.1940307617188,77.22466278076172,-89.2495346069336,14.381888389587402,-287.62225341796875,4.035315036773682,0.8205202221870422,0.14928990602493286,0.005524463020265102,0.02466546930372715,0,-292.834716796875,4.737486839294434,10.553165435791016,-0.3977166414260864,7.186845302581787,-0.381460040807724,7.0,7.0,-269.68231411109707,2.5597903682155083,24.836040496826172,21.938972642301415
69,69,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000069.jpg,0,1,0,0,0,-279.8583984375,23.757869720458984,-292.834716796875,4.737486839294434,-288.6243591308594,2.8220326900482178,-91.28999328613281,15.029302597045898,-763.3215942382812,77.8758316040039,-89.2495346069336,14.381888389587402,-306.8396301269531,6.819464683532715,0.6052004098892212,0.389956533908844,0.0031774546951055527,0.0016656634397804737,0,-291.3361511230469,4.145069122314453,-1.552836537361145,0.4305306375026703,-12.106001853942871,0.8282473087310791,7.0,7.0,-273.4060571080867,2.832405824570645,22.72445297241211,21.89766535248407
70,70,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000070.jpg,0,1,0,0,0,-282.95196533203125,24.0650577545166,-291.3361511230469,4.145069122314453,-289.581787109375,3.890453338623047,-91.34515380859375,14.929348945617676,-763.2799072265625,77.55462646484375,-89.2495346069336,14.381888389587402,-283.8623962402344,2.5003912448883057,0.7625705003738403,0.2251589447259903,0.004676478449255228,0.007594069931656122,0,-293.58984375,4.69564962387085,2.29929780960083,-0.30902913212776184,3.8521342277526855,-0.7395597696304321,7.0,7.0,-276.8770001155062,3.1528220651421233,22.09838104248047,21.776749158447345
