pair_current_index,pair_next_index,current_frame_id,next_frame_id,current_image_path,next_image_path,is_initial_frame,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,variance_x,variance_y,ms_candidate_count,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y,ms_correction_gain_m,ms_improved_search_center
1123,1124,1123,1124,/yh/study/new_data/model_dataset_flight/vi/vi_001123.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001124.jpg,False,-237.23583984375,149.51321411132812,-833.4581909179688,143.6622314453125,596.2510594696055,-827.9988403320312,140.4496307373047,590.8325238927652,27.70065689086914,32.271080017089844,36,-234.49920654296875,147.7901611328125,-832.7932739257812,144.8603057861328,598.3012411133892,-831.2068481445312,141.4536895751953,-832.7932739257812,144.8603057861328,5.418535576840327,True
1124,1125,1124,1125,/yh/study/new_data/model_dataset_flight/vi/vi_001124.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001125.jpg,False,-234.49920654296875,147.7901611328125,-832.7932739257812,144.8603057861328,598.3012411133892,-827.9639892578125,140.5927734375,593.5084251402109,27.020124435424805,32.54025650024414,36,-231.49073791503906,145.8959503173828,-833.5376586914062,145.51992797851562,602.0470382030832,-830.5816040039062,141.44534301757812,-833.5376586914062,145.51992797851562,4.792815973178335,True
1125,1126,1125,1126,/yh/study/new_data/model_dataset_flight/vi/vi_001125.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001126.jpg,False,-231.49073791503906,145.8959503173828,-833.5376586914062,145.51992797851562,602.0470382030832,-827.9868774414062,142.70162963867188,596.5046924831838,28.344587326049805,55.412017822265625,36,-228.74928283691406,144.1698760986328,-834.2444458007812,147.4041748046875,605.5038010291596,-829.9810791015625,142.22007751464844,-834.2444458007812,147.4041748046875,5.542345719899345,True
1126,1127,1126,1127,/yh/study/new_data/model_dataset_flight/vi/vi_001126.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001127.jpg,False,-228.74928283691406,144.1698760986328,-834.2444458007812,147.4041748046875,605.5038010291596,-828.501708984375,141.63145446777344,599.757797993608,29.05898666381836,53.79203414916992,36,-225.81781005859375,142.3313751220703,-834.1073608398438,147.34336853027344,608.3101985562784,-829.6438598632812,142.3580322265625,-834.1073608398438,147.34336853027344,5.746003035551553,True
1127,1128,1127,1128,/yh/study/new_data/model_dataset_flight/vi/vi_001127.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001128.jpg,False,-225.81781005859375,142.3313751220703,-834.1073608398438,147.34336853027344,608.3101985562784,-828.431396484375,141.56533813476562,602.6140733152591,29.4169864654541,53.818321228027344,36,-222.8794403076172,140.48854064941406,-833.2996215820312,148.10789489746094,610.4677323710449,-829.276611328125,142.31690979003906,-833.2996215820312,148.10789489746094,5.696125241019217,True
1128,1129,1128,1129,/yh/study/new_data/model_dataset_flight/vi/vi_001128.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001129.jpg,False,-222.8794403076172,140.48854064941406,-833.2996215820312,148.10789489746094,610.4677323710449,-827.6842041015625,141.68246459960938,604.8059422345723,26.37067222595215,53.664894104003906,36,-220.21165466308594,138.81539916992188,-833.8853759765625,148.6819305419922,613.7530323118954,-828.5650634765625,142.25302124023438,-833.8853759765625,148.6819305419922,5.661790136472632,True
1129,1130,1129,1130,/yh/study/new_data/model_dataset_flight/vi/vi_001129.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001130.jpg,False,-220.21165466308594,138.81539916992188,-833.8853759765625,148.6819305419922,613.7530323118954,-828.7039184570312,142.08505249023438,608.5010482570391,33.23101043701172,56.358577728271484,36,-217.21551513671875,136.92379760742188,-834.9498901367188,149.0029296875,617.8524609390568,-828.5768432617188,142.32730102539062,-834.9498901367188,149.0029296875,5.25198405485628,True
1130,1131,1130,1131,/yh/study/new_data/model_dataset_flight/vi/vi_001130.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001131.jpg,False,-217.21551513671875,136.92379760742188,-834.9498901367188,149.0029296875,617.8524609390568,-828.6815185546875,142.0375518798828,611.4873864755531,33.51662826538086,54.71101379394531,36,-214.49151611328125,135.20399475097656,-835.479736328125,149.57879638671875,621.1545738120795,-828.59228515625,142.32200622558594,-835.479736328125,149.57879638671875,6.3650744635036745,True
1131,1132,1131,1132,/yh/study/new_data/model_dataset_flight/vi/vi_001131.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001132.jpg,False,-214.49151611328125,135.20399475097656,-835.479736328125,149.57879638671875,621.1545738120795,-828.8077392578125,142.724853515625,614.3622590419428,34.171417236328125,55.95964431762695,36,-211.76593017578125,133.4832000732422,-834.4697875976562,150.51759338378906,622.9368062681328,-828.6695556640625,142.57498168945312,-834.4697875976562,150.51759338378906,6.792314770136727,True
1132,1133,1132,1133,/yh/study/new_data/model_dataset_flight/vi/vi_001132.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001133.jpg,False,-211.76593017578125,133.4832000732422,-834.4697875976562,150.51759338378906,622.9368062681328,-828.652099609375,143.79595947265625,616.9723648956108,31.199851989746094,74.24129486083984,36,-209.04757690429688,131.75563049316406,-835.545166015625,151.78594970703125,626.8177110214069,-828.6588134765625,143.1117401123047,-835.545166015625,151.78594970703125,5.96444137252206,True
1133,1134,1133,1134,/yh/study/new_data/model_dataset_flight/vi/vi_001133.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001134.jpg,False,-209.04757690429688,131.75563049316406,-835.545166015625,151.78594970703125,626.8177110214069,-828.6839599609375,145.9657440185547,619.799301817871,33.72337341308594,73.98226165771484,36,-206.32176208496094,130.0233154296875,-835.5960083007812,153.14707946777344,629.6989641199816,-828.666748046875,144.3351593017578,-835.5960083007812,153.14707946777344,7.018409203535953,True
1134,1135,1134,1135,/yh/study/new_data/model_dataset_flight/vi/vi_001134.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001135.jpg,False,-206.32176208496094,130.0233154296875,-835.5960083007812,153.14707946777344,629.6989641199816,-828.6986694335938,146.8441619873047,622.6041725524842,35.68861770629883,71.77537536621094,36,-203.34063720703125,128.1287384033203,-834.2139282226562,155.51248168945312,631.4673219678484,-828.6795654296875,145.6158447265625,-834.2139282226562,155.51248168945312,7.094791567497396,True
1135,1136,1135,1136,/yh/study/new_data/model_dataset_flight/vi/vi_001135.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001136.jpg,False,-203.34063720703125,128.1287384033203,-834.2139282226562,155.51248168945312,631.4673219678484,-828.1768188476562,153.97109985351562,625.3703554954925,38.91928482055664,52.290103912353516,36,-200.51148986816406,126.3474349975586,-833.736572265625,160.41952514648438,634.141082334513,-828.46533203125,149.9093017578125,-833.736572265625,160.41952514648438,6.096966472355916,True
1136,1137,1136,1137,/yh/study/new_data/model_dataset_flight/vi/vi_001136.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001137.jpg,False,-200.51148986816406,126.3474349975586,-833.736572265625,160.41952514648438,634.141082334513,-828.250244140625,156.26559448242188,628.4513027136652,45.549232482910156,48.977561950683594,36,-197.68243408203125,124.56620788574219,-833.2598876953125,164.67921447753906,636.8420156046366,-828.3446044921875,153.64137268066406,-833.2598876953125,164.67921447753906,5.689779620847844,True
1137,1138,1137,1138,/yh/study/new_data/model_dataset_flight/vi/vi_001137.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001138.jpg,False,-197.68243408203125,124.56620788574219,-833.2598876953125,164.67921447753906,636.8420156046366,-827.1749267578125,158.3304901123047,630.3973549194535,31.398462295532227,52.92742919921875,36,-194.85406494140625,122.785400390625,-832.2830810546875,167.8235321044922,639.0181405026162,-827.7088623046875,156.7951202392578,-832.2830810546875,167.8235321044922,6.444660685183067,True
1138,1139,1138,1139,/yh/study/new_data/model_dataset_flight/vi/vi_001138.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001139.jpg,False,-194.85406494140625,122.785400390625,-832.2830810546875,167.8235321044922,639.0181405026162,-827.3005981445312,158.80709838867188,633.4715306052151,33.36277770996094,54.934207916259766,36,-192.0177764892578,120.99646759033203,-831.7728271484375,169.4272003173828,641.5855833140334,-827.3989868164062,158.98997497558594,-831.7728271484375,169.4272003173828,5.54660989740114,True
1139,1140,1139,1140,/yh/study/new_data/model_dataset_flight/vi/vi_001139.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001140.jpg,False,-192.0177764892578,120.99646759033203,-831.7728271484375,169.4272003173828,641.5855833140334,-827.28369140625,162.69439697265625,636.6329397463631,47.67442321777344,58.45195770263672,36,-189.18141174316406,119.20748901367188,-830.0963745117188,171.912353515625,643.0783717734465,-827.2014770507812,161.84329223632812,-830.0963745117188,171.912353515625,4.952643567670293,True
1140,1141,1140,1141,/yh/study/new_data/model_dataset_flight/vi/vi_001140.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001141.jpg,False,-189.18141174316406,119.20748901367188,-830.0963745117188,171.912353515625,643.0783717734465,-827.7683715820312,162.84544372558594,640.0762269977585,61.26862716674805,72.06781005859375,36,-186.34707641601562,117.4197998046875,-829.727294921875,173.7425537109375,645.840814885705,-827.2452392578125,163.76385498046875,-829.727294921875,173.7425537109375,3.002144775688066,True
1141,1142,1141,1142,/yh/study/new_data/model_dataset_flight/vi/vi_001141.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001142.jpg,False,-186.34707641601562,117.4197998046875,-829.727294921875,173.7425537109375,645.840814885705,-827.3636474609375,167.5845489501953,642.9764742282731,91.99044036865234,92.62530517578125,36,-183.55494689941406,115.63081359863281,-829.4094848632812,176.65711975097656,648.7312958776691,-827.1666870117188,166.55416870117188,-829.4094848632812,176.65711975097656,2.8643406574318533,True
1142,1143,1142,1143,/yh/study/new_data/model_dataset_flight/vi/vi_001142.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001143.jpg,False,-183.55494689941406,115.63081359863281,-829.4094848632812,176.65711975097656,648.7312958776691,-828.3055419921875,167.7136688232422,646.8507970783008,91.19095611572266,88.14739990234375,36,-180.76480102539062,113.84308624267578,-829.7266235351562,178.1844940185547,652.1435914196953,-827.4550170898438,168.52207946777344,-829.7266235351562,178.1844940185547,1.8804987993682971,True
1143,1144,1143,1144,/yh/study/new_data/model_dataset_flight/vi/vi_001143.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001144.jpg,False,-180.76480102539062,113.84308624267578,-829.7266235351562,178.1844940185547,652.1435914196953,-828.420654296875,168.39251708984375,649.9490323729734,88.18479919433594,89.80477905273438,36,-177.97283935546875,112.05419921875,-827.5238037109375,177.41050720214844,652.8306842423541,-827.7858276367188,169.94093322753906,-827.5238037109375,177.41050720214844,2.1945590467219063,True
1144,1145,1144,1145,/yh/study/new_data/model_dataset_flight/vi/vi_001144.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001145.jpg,False,-177.97283935546875,112.05419921875,-827.5238037109375,177.41050720214844,652.8306842423541,-825.9325561523438,168.0545654296875,650.3751498998448,58.56380844116211,76.5901870727539,36,-175.1536407470703,110.28015899658203,-825.5319213867188,177.5373077392578,653.8466425583141,-826.9360961914062,170.4099578857422,-825.5319213867188,177.5373077392578,2.4555343425092815,True
1145,1146,1145,1146,/yh/study/new_data/model_dataset_flight/vi/vi_001145.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001146.jpg,False,-175.1536407470703,110.28015899658203,-825.5319213867188,177.5373077392578,653.8466425583141,-827.3612060546875,168.70530700683594,654.81921639832,63.764835357666016,83.46809387207031,36,-172.33653259277344,108.50743865966797,-825.0309448242188,177.56597900390625,656.3376248186818,-827.0234985351562,170.8477325439453,-825.0309448242188,177.56597900390625,-0.9725738400059072,False
1146,1147,1146,1147,/yh/study/new_data/model_dataset_flight/vi/vi_001146.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001147.jpg,False,-172.33653259277344,108.50743865966797,-825.0309448242188,177.56597900390625,656.3376248186818,-830.2958984375,171.4771270751953,660.9657394766716,62.462364196777344,79.22615814208984,36,-169.51690673828125,106.7331314086914,-825.6853637695312,178.41845703125,660.0725944260855,-828.3132934570312,171.97691345214844,-825.6853637695312,178.41845703125,-4.6281146579898405,False
1147,1148,1147,1148,/yh/study/new_data/model_dataset_flight/vi/vi_001147.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001148.jpg,False,-169.51690673828125,106.7331314086914,-825.6853637695312,178.41845703125,660.0725944260855,-837.1465454101562,178.00558471679688,671.42318773907,52.88401794433594,75.71286010742188,36,-166.68472290039062,104.95948791503906,-828.9273681640625,180.5441436767578,666.542092738668,-832.3903198242188,175.21322631835938,-828.9273681640625,180.5441436767578,-11.350593312984529,False
1148,1149,1148,1149,/yh/study/new_data/model_dataset_flight/vi/vi_001148.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001149.jpg,False,-166.68472290039062,104.95948791503906,-828.9273681640625,180.5441436767578,666.542092738668,-840.7589721679688,183.1787109375,678.5973330156011,51.62110900878906,59.02668762207031,36,-163.85231018066406,103.1856918334961,-834.7256469726562,183.14547729492188,675.6216406461971,-836.6807861328125,179.81419372558594,-834.7256469726562,183.14547729492188,-12.055240276933091,False
1149,1150,1149,1150,/yh/study/new_data/model_dataset_flight/vi/vi_001149.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001150.jpg,False,-163.85231018066406,103.1856918334961,-834.7256469726562,183.14547729492188,675.6216406461971,-847.30859375,184.30392456054688,688.2533394260928,42.50083541870117,37.85251235961914,36,-161.02012634277344,101.41205596923828,-839.6657104492188,185.8700408935547,683.8808229835477,-842.727294921875,183.35499572753906,-839.6657104492188,185.8700408935547,-12.631698779895714,False
1150,1151,1150,1151,/yh/study/new_data/model_dataset_flight/vi/vi_001150.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001151.jpg,False,-161.02012634277344,101.41205596923828,-839.6657104492188,185.8700408935547,683.8808229835477,-851.7205810546875,185.5673828125,695.808333648959,40.71837615966797,34.67493438720703,36,-158.17091369628906,99.62356567382812,-846.7249145507812,188.73440551757812,694.296301207479,-848.4613037109375,185.8060760498047,-846.7249145507812,188.73440551757812,-11.927510665411319,False
1151,1152,1151,1152,/yh/study/new_data/model_dataset_flight/vi/vi_001151.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001152.jpg,False,-158.17091369628906,99.62356567382812,-846.7249145507812,188.73440551757812,694.296301207479,-853.0565795898438,186.23568725585938,700.2626280684051,32.79886245727539,47.11692810058594,36,-155.32330322265625,97.83607482910156,-851.2330322265625,191.6591339111328,702.2058938358468,-852.5819702148438,187.5661163330078,-851.2330322265625,191.6591339111328,-5.966326860926074,False
1152,1153,1152,1153,/yh/study/new_data/model_dataset_flight/vi/vi_001152.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001153.jpg,False,-155.32330322265625,97.83607482910156,-851.2330322265625,191.6591339111328,702.2058938358468,-855.0386962890625,185.1084747314453,705.1369392386064,31.59637451171875,44.834510803222656,36,-152.4722900390625,96.04645538330078,-853.9356079101562,191.99612426757812,707.9951449534987,-855.7105712890625,187.88983154296875,-853.9356079101562,191.99612426757812,-2.931045402759537,False
1153,1154,1153,1154,/yh/study/new_data/model_dataset_flight/vi/vi_001153.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001154.jpg,False,-152.4722900390625,96.04645538330078,-853.9356079101562,191.99612426757812,707.9951449534987,-855.9712524414062,185.6665496826172,709.184426932369,46.06108093261719,47.828739166259766,36,-149.82516479492188,94.34442138671875,-855.6091918945312,191.84901428222656,712.4873602701039,-858.0345458984375,188.0364532470703,-855.6091918945312,191.84901428222656,-1.1892819788703264,False
1154,1155,1154,1155,/yh/study/new_data/model_dataset_flight/vi/vi_001154.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001155.jpg,False,-149.82516479492188,94.34442138671875,-855.6091918945312,191.84901428222656,712.4873602701039,-855.9906005859375,184.97726440429688,711.9578182303808,45.55693817138672,45.90424728393555,36,-146.9134063720703,92.47222900390625,-857.4570922851562,191.7122039794922,717.4405217327142,-859.0914306640625,187.49070739746094,-857.4570922851562,191.7122039794922,0.5295420397230828,True
1155,1156,1155,1156,/yh/study/new_data/model_dataset_flight/vi/vi_001155.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001156.jpg,False,-146.9134063720703,92.47222900390625,-857.4570922851562,191.7122039794922,717.4405217327142,-857.57470703125,185.05345153808594,716.6664266034236,72.59911346435547,51.120994567871094,36,-144.0061492919922,90.60293579101562,-859.4662475585938,192.5379180908203,722.6851962148642,-860.4130249023438,187.02162170410156,-859.4662475585938,192.5379180908203,0.774095129290572,True
1156,1157,1156,1157,/yh/study/new_data/model_dataset_flight/vi/vi_001156.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001157.jpg,False,-144.0061492919922,90.60293579101562,-859.4662475585938,192.5379180908203,722.6851962148642,-856.1098022460938,183.6085205078125,718.15155179049,66.81996154785156,44.834129333496094,36,-139.83798217773438,87.919189453125,-859.0973510742188,191.29150390625,726.6497609858307,-860.218017578125,185.78414916992188,-859.0973510742188,191.29150390625,4.533644424374188,True
1157,1158,1157,1158,/yh/study/new_data/model_dataset_flight/vi/vi_001157.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001158.jpg,False,-139.83798217773438,87.919189453125,-859.0973510742188,191.29150390625,726.6497609858307,-854.834228515625,183.6503143310547,721.3765178793022,59.890960693359375,47.50213623046875,36,-135.67276000976562,85.23733520507812,-858.8220825195312,191.42630004882812,730.9042611046403,-858.9315795898438,184.92401123046875,-858.8220825195312,191.42630004882812,5.273243106528412,True
1158,1159,1158,1159,/yh/study/new_data/model_dataset_flight/vi/vi_001158.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001159.jpg,False,-135.67276000976562,85.23733520507812,-858.8220825195312,191.42630004882812,730.9042611046403,-854.747802734375,183.62301635742188,725.7745237504616,63.05050277709961,47.61798858642578,36,-132.8868408203125,83.48136901855469,-854.2608642578125,189.2819061279297,729.0913765386606,-857.8143920898438,184.27964782714844,-854.2608642578125,189.2819061279297,5.129737354178701,True
1159,1160,1159,1160,/yh/study/new_data/model_dataset_flight/vi/vi_001159.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001160.jpg,False,-132.8868408203125,83.48136901855469,-854.2608642578125,189.2819061279297,729.0913765386606,-852.716064453125,184.20703125,726.8423283132187,40.491180419921875,51.679664611816406,36,-130.10357666015625,81.72706604003906,-850.8475341796875,188.56219482421875,728.6189656077092,-855.4185180664062,184.08441162109375,-850.8475341796875,188.56219482421875,2.249048225441925,True
1160,1161,1160,1161,/yh/study/new_data/model_dataset_flight/vi/vi_001160.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001161.jpg,False,-130.10357666015625,81.72706604003906,-850.8475341796875,188.56219482421875,728.6189656077092,-850.6220703125,184.38461303710938,727.7949379121143,29.850048065185547,50.945316314697266,36,-127.31895446777344,79.971923828125,-848.803466796875,189.78414916992188,729.7935505095116,-852.70703125,184.0605010986328,-848.803466796875,189.78414916992188,0.8240276955949639,True
1161,1162,1161,1162,/yh/study/new_data/model_dataset_flight/vi/vi_001161.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001162.jpg,False,-127.31895446777344,79.971923828125,-848.803466796875,189.78414916992188,729.7935505095116,-851.4111328125,184.25338745117188,731.5627836319834,30.007726669311523,48.69872283935547,36,-124.50147247314453,78.22492980957031,-848.7610473632812,190.3696746826172,732.8904253861434,-851.6409301757812,184.0313262939453,-848.7610473632812,190.3696746826172,-1.7692331224717464,False
1162,1163,1162,1163,/yh/study/new_data/model_dataset_flight/vi/vi_001162.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001163.jpg,False,-124.50147247314453,78.22492980957031,-848.7610473632812,190.3696746826172,732.8904253861434,-851.1411743164062,184.71632385253906,734.4015749575153,29.376148223876953,49.37313461303711,36,-121.68000030517578,76.47545623779297,-850.1463623046875,192.13150024414062,737.5903748558558,-850.9315185546875,184.2337646484375,-850.1463623046875,192.13150024414062,-1.5111495713719023,False
1163,1164,1163,1164,/yh/study/new_data/model_dataset_flight/vi/vi_001163.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001164.jpg,False,-121.68000030517578,76.47545623779297,-850.1463623046875,192.13150024414062,737.5903748558558,-851.103515625,184.5237274169922,737.3825964900063,28.7692813873291,49.98674392700195,36,-118.86302185058594,74.72877502441406,-850.4771118164062,193.9548797607422,741.2651621971137,-850.5729370117188,184.31857299804688,-850.4771118164062,193.9548797607422,0.20777836584943543,True
1164,1165,1164,1165,/yh/study/new_data/model_dataset_flight/vi/vi_001164.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001165.jpg,False,-118.86302185058594,74.72877502441406,-850.4771118164062,193.9548797607422,741.2651621971137,-851.1533203125,187.08209228515625,740.859196555548,28.221662521362305,50.0328369140625,36,-116.19981384277344,73.051025390625,-850.589111328125,194.5137481689453,744.3660613473396,-850.4854736328125,185.47332763671875,-850.589111328125,194.5137481689453,0.40596564156567183,True
1165,1166,1165,1166,/yh/study/new_data/model_dataset_flight/vi/vi_001165.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001166.jpg,False,-116.19981384277344,73.051025390625,-850.589111328125,194.5137481689453,744.3660613473396,-851.1591796875,186.72621154785156,743.6984048596331,27.604270935058594,46.386470794677734,36,-113.27178192138672,71.20645141601562,-849.9383544921875,194.64430236816406,746.936772552333,-850.5384521484375,186.17929077148438,-849.9383544921875,194.64430236816406,0.6676564877064948,True
1166,1167,1166,1167,/yh/study/new_data/model_dataset_flight/vi/vi_001166.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001167.jpg,False,-113.27178192138672,71.20645141601562,-849.9383544921875,194.64430236816406,746.936772552333,-851.4573974609375,186.7246551513672,747.1696315989748,28.031463623046875,46.64933395385742,36,-110.34581756591797,69.36317443847656,-849.2626342773438,194.5331268310547,749.4435128819963,-850.7872314453125,186.6317901611328,-849.2626342773438,194.5331268310547,-0.23285904664180634,False
1167,1168,1167,1168,/yh/study/new_data/model_dataset_flight/vi/vi_001167.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001168.jpg,False,-110.34581756591797,69.36317443847656,-849.2626342773438,194.5331268310547,749.4435128819963,-849.8734130859375,187.78778076171875,748.949565670771,25.358158111572266,50.8172721862793,36,-107.5041732788086,67.54548645019531,-848.5865478515625,195.8461456298828,752.1064718830265,-850.2349853515625,187.34214782714844,-848.5865478515625,195.8461456298828,0.4939472112253043,True
1168,1169,1168,1169,/yh/study/new_data/model_dataset_flight/vi/vi_001168.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001169.jpg,False,-107.5041732788086,67.54548645019531,-848.5865478515625,195.8461456298828,752.1064718830265,-849.70703125,188.137939453125,751.9359162201712,24.17270851135254,50.816932678222656,36,-104.66370391845703,65.72854614257812,-847.88330078125,196.3871307373047,754.6171445767646,-849.8240966796875,187.9534454345703,-847.88330078125,196.3871307373047,0.1705556628553495,True
1169,1170,1169,1170,/yh/study/new_data/model_dataset_flight/vi/vi_001169.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001170.jpg,False,-104.66370391845703,65.72854614257812,-847.88330078125,196.3871307373047,754.6171445767646,-850.8927001953125,187.23269653320312,756.0561972806722,26.064334869384766,48.829261779785156,36,-101.81839752197266,63.90851974487305,-847.0762329101562,195.6586151123047,756.8139327713307,-850.1610717773438,187.9340057373047,-847.0762329101562,195.6586151123047,-1.4390527039075778,False
1170,1171,1170,1171,/yh/study/new_data/model_dataset_flight/vi/vi_001170.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001171.jpg,False,-101.81839752197266,63.90851974487305,-847.0762329101562,195.6586151123047,756.8139327713307,-849.4986572265625,188.24383544921875,757.9479147561673,36.859703063964844,50.4425163269043,36,-98.92457580566406,62.05345916748047,-847.6234130859375,196.1451873779297,760.611951338722,-849.8193969726562,188.28317260742188,-847.6234130859375,196.1451873779297,-1.1339819848366233,False
1171,1172,1171,1172,/yh/study/new_data/model_dataset_flight/vi/vi_001171.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001172.jpg,False,-98.92457580566406,62.05345916748047,-847.6234130859375,196.1451873779297,760.611951338722,-849.7479248046875,187.48049926757812,761.2277213753981,24.31305503845215,50.74979782104492,36,-96.2905502319336,60.36494445800781,-847.3484497070312,197.1729736328125,763.4162725608094,-849.6909790039062,188.15951538085938,-847.3484497070312,197.1729736328125,-0.6157700366761674,False
1172,1173,1172,1173,/yh/study/new_data/model_dataset_flight/vi/vi_001172.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001173.jpg,False,-96.2905502319336,60.36494445800781,-847.3484497070312,197.1729736328125,763.4162725608094,-849.5582885742188,187.08969116210938,763.8530271292508,35.49462890625,45.50046920776367,36,-93.41352844238281,58.52065658569336,-847.6383056640625,196.05838012695312,766.6626637394079,-849.5333862304688,187.81398010253906,-847.6383056640625,196.05838012695312,-0.43675456844141536,False
1173,1174,1173,1174,/yh/study/new_data/model_dataset_flight/vi/vi_001173.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001174.jpg,False,-93.41352844238281,58.52065658569336,-847.6383056640625,196.05838012695312,766.6626637394079,-850.6640625,187.7769317626953,768.2028091612132,25.669879913330078,52.215065002441406,36,-90.70120239257812,56.80291748046875,-847.3786010742188,197.05531311035156,769.5657347852331,-850.03662109375,187.85635375976562,-847.3786010742188,197.05531311035156,-1.5401454218052777,False
1174,1175,1174,1175,/yh/study/new_data/model_dataset_flight/vi/vi_001174.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001175.jpg,False,-90.70120239257812,56.80291748046875,-847.3786010742188,197.05531311035156,769.5657347852331,-849.3150634765625,188.67247009277344,769.9899798925438,36.2423095703125,51.97596740722656,36,-87.73210144042969,54.92256164550781,-846.9676513671875,195.95745849609375,772.2237126650812,-849.7522583007812,188.2437744140625,-846.9676513671875,195.95745849609375,-0.42424510731075316,False
1175,1176,1175,1176,/yh/study/new_data/model_dataset_flight/vi/vi_001175.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001176.jpg,False,-87.73210144042969,54.92256164550781,-846.9676513671875,195.95745849609375,772.2237126650812,-847.7167358398438,189.93051147460938,771.883275528281,39.624935150146484,54.068992614746094,36,-85.02908325195312,53.210716247558594,-845.0807495117188,195.7816619873047,773.307836474823,-848.870849609375,189.02911376953125,-845.0807495117188,195.7816619873047,0.34043713680011933,True
1176,1177,1176,1177,/yh/study/new_data/model_dataset_flight/vi/vi_001176.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001177.jpg,False,-85.02908325195312,53.210716247558594,-845.0807495117188,195.7816619873047,773.307836474823,-848.0045776367188,187.81716918945312,774.758350845782,38.929630279541016,49.700469970703125,36,-82.29035949707031,51.505859375,-845.0067138671875,197.04022216796875,776.4769719555098,-848.3256225585938,188.6808319091797,-845.0067138671875,197.04022216796875,-1.450514370959013,False
1177,1178,1177,1178,/yh/study/new_data/model_dataset_flight/vi/vi_001177.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_001178.jpg,False,-82.29035949707031,51.505859375,-845.0067138671875,197.04022216796875,776.4769719555098,-846.9874877929688,188.5603790283203,776.8819983635842,37.05951690673828,52.13979721069336,36,-79.28849792480469,49.6371955871582,-845.83935546875,199.00753784179688,780.9684477279641,-847.5175170898438,188.7183380126953,-845.83935546875,199.00753784179688,-0.4050264080743773,False
