sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
655,655,/yh/study/new_data/model_dataset_flight/vi/vi_000655.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43172791600227356,0.029258856549859047,0.5390132069587708,1,1,0,-148.08352661132812,61.53709411621094,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316102623939514,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,370.630859375,367.5038513876373
656,656,/yh/study/new_data/model_dataset_flight/vi/vi_000656.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349754452705383,0.06502452492713928,0.0,1,0,1,-148.04006958007812,61.60420608520508,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355222225189,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,364.1041564941406,367.22933789018225
657,657,/yh/study/new_data/model_dataset_flight/vi/vi_000657.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43171226978302,0.029236245900392532,0.5390514731407166,1,1,0,-148.21701049804688,61.63016891479492,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316102623939514,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,370.4682922363281,367.3413071882455
658,658,/yh/study/new_data/model_dataset_flight/vi/vi_000658.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349772930145264,0.06502272188663483,0.0,1,0,1,-148.39414978027344,61.65616226196289,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355222225189,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.77642822265625,366.9018856815442
659,659,/yh/study/new_data/model_dataset_flight/vi/vi_000659.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43173351883888245,0.029250038787722588,0.5390164256095886,1,1,0,-148.5711212158203,61.68212890625,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316099643707275,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,370.1411437988281,367.01388129901807
660,660,/yh/study/new_data/model_dataset_flight/vi/vi_000660.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349807500839233,0.06501927226781845,0.0,1,0,1,-148.72430419921875,61.637603759765625,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355222225189,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.50640869140625,366.6322951862903
661,661,/yh/study/new_data/model_dataset_flight/vi/vi_000661.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4317267835140228,0.02926202490925789,0.5390111804008484,1,1,0,-148.87750244140625,61.593074798583984,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316099643707275,0.33353450894355774,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,369.9298095703125,366.8020518802672
662,662,/yh/study/new_data/model_dataset_flight/vi/vi_000662.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349846243858337,0.06501541286706924,0.0,1,0,1,-149.0306854248047,61.548545837402344,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331603407859802,0.3335355222225189,0.33330419659614563,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.2941589355469,366.420502933966
663,663,/yh/study/new_data/model_dataset_flight/vi/vi_000663.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316854476928711,0.029215624555945396,0.5390989184379578,1,1,0,-149.0669403076172,61.512611389160156,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316102623939514,0.33353444933891296,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,369.81280517578125,366.6847030363315
664,664,/yh/study/new_data/model_dataset_flight/vi/vi_000664.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349921345710754,0.06500793248414993,0.0,1,0,1,-149.10678100585938,61.47312927246094,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.33353549242019653,0.33330416679382324,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.269775390625,366.3963516774892
665,665,/yh/study/new_data/model_dataset_flight/vi/vi_000665.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316786527633667,0.029208676889538765,0.5391126275062561,1,1,0,-149.1430206298828,61.437225341796875,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316105604171753,0.3335344195365906,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,369.78887939453125,366.66058110323576
666,666,/yh/study/new_data/model_dataset_flight/vi/vi_000666.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349966049194336,0.06500346213579178,0.0,1,0,1,-149.12939453125,61.463199615478516,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.33353549242019653,0.33330416679382324,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.2558898925781,366.3825213414813
667,667,/yh/study/new_data/model_dataset_flight/vi/vi_000667.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43169066309928894,0.02922547049820423,0.5390839576721191,1,1,0,-149.11578369140625,61.489173889160156,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316105604171753,0.3335344195365906,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,369.7840881347656,366.65589521955275
668,668,/yh/study/new_data/model_dataset_flight/vi/vi_000668.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349885582923889,0.06501147150993347,0.0,1,0,1,-149.1021728515625,61.51515197753906,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355222225189,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.2513427734375,366.3778355633679
669,669,/yh/study/new_data/model_dataset_flight/vi/vi_000669.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316871762275696,0.029216665774583817,0.5390961766242981,1,1,0,-149.10897827148438,61.5225715637207,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316102623939514,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,369.7719421386719,366.64383296625954
670,670,/yh/study/new_data/model_dataset_flight/vi/vi_000670.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349849224090576,0.06501513719558716,0.0,1,0,1,-149.11578369140625,61.529991149902344,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316028118133545,0.3335355520248413,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.23193359375,366.35840788330006
671,671,/yh/study/new_data/model_dataset_flight/vi/vi_000671.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316760301589966,0.02921624854207039,0.5391076803207397,1,1,0,-149.12258911132812,61.53741455078125,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316102623939514,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,369.75250244140625,366.62440234905284
672,672,/yh/study/new_data/model_dataset_flight/vi/vi_000672.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349867105484009,0.0650133416056633,0.0,1,0,1,-149.04354858398438,61.497920989990234,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316028118133545,0.3335355520248413,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.3101501464844,366.4366163326791
673,673,/yh/study/new_data/model_dataset_flight/vi/vi_000673.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.431683212518692,0.02921631559729576,0.5391004681587219,1,1,0,-148.96446228027344,61.45841598510742,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316099643707275,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,369.9283752441406,366.8002928624896
674,674,/yh/study/new_data/model_dataset_flight/vi/vi_000674.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349877238273621,0.06501229852437973,0.0,1,0,1,-148.8774871826172,61.41496276855469,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316028118133545,0.3335355520248413,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,363.49493408203125,366.6213341676237
675,675,/yh/study/new_data/model_dataset_flight/vi/vi_000675.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316951632499695,0.02922414056956768,0.5390807390213013,1,1,0,-148.44296264648438,61.237342834472656,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316099643707275,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,370.48724365234375,367.359339003433
676,676,/yh/study/new_data/model_dataset_flight/vi/vi_000676.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349905252456665,0.0650094673037529,0.0,1,0,1,-148.0474853515625,61.07568359375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355818271637,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,364.3783264160156,367.50443333745494
677,677,/yh/study/new_data/model_dataset_flight/vi/vi_000677.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43171292543411255,0.02922804094851017,0.5390591025352478,1,1,0,-147.65199279785156,60.914024353027344,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316099643707275,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,371.3284912109375,368.2009112423908
678,678,/yh/study/new_data/model_dataset_flight/vi/vi_000678.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9349952340126038,0.06500472873449326,0.0,1,0,1,-146.78369140625,60.6616325378418,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355222225189,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,365.66912841796875,368.79461901338925
679,679,/yh/study/new_data/model_dataset_flight/vi/vi_000679.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.431692510843277,0.029169565066695213,0.5391379594802856,1,1,0,-145.9160614013672,60.40943145751953,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331611454486847,0.33353427052497864,0.33330461382865906,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,373.065673828125,369.93906531865355
680,680,/yh/study/new_data/model_dataset_flight/vi/vi_000680.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9350106716156006,0.0649893581867218,0.0,1,0,1,-145.04782104492188,60.15705108642578,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331603407859802,0.33353546261787415,0.33330416679382324,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,367.4086608886719,370.53313675857817
681,681,/yh/study/new_data/model_dataset_flight/vi/vi_000681.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316541850566864,0.029185932129621506,0.5391598343849182,1,1,0,-144.4994659423828,59.85633850097656,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316105604171753,0.3335344195365906,0.3333045542240143,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,374.55902099609375,371.4330028421439
682,682,/yh/study/new_data/model_dataset_flight/vi/vi_000682.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9350050091743469,0.0649949461221695,0.0,1,0,1,-143.95172119140625,59.55595016479492,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.33353549242019653,0.33330416679382324,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,368.65679931640625,371.78113089468656
683,683,/yh/study/new_data/model_dataset_flight/vi/vi_000683.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316997528076172,0.02922847680747509,0.539071798324585,1,1,0,-143.4036102294922,59.25536346435547,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316102623939514,0.33353444933891296,0.3333045542240143,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,375.80657958984375,372.6807174726248
684,684,/yh/study/new_data/model_dataset_flight/vi/vi_000684.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9350855946540833,0.06491438299417496,0.0,1,0,1,-143.45632934570312,59.165565490722656,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.33353540301322937,0.33330419659614563,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,369.28375244140625,372.4082007445503
685,685,/yh/study/new_data/model_dataset_flight/vi/vi_000685.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316626191139221,0.02920416183769703,0.5391332507133484,1,1,0,-143.5139923095703,59.067344665527344,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331610858440399,0.3335343301296234,0.33330458402633667,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,375.8133544921875,372.6870643387391
686,686,/yh/study/new_data/model_dataset_flight/vi/vi_000686.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9350127577781677,0.06498725712299347,0.0,1,0,1,-143.56700134277344,58.97706604003906,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355222225189,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,369.2897033691406,372.41457987806655
687,687,/yh/study/new_data/model_dataset_flight/vi/vi_000687.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43167686462402344,0.029219089075922966,0.5391040444374084,1,1,0,-143.4983367919922,58.98100662231445,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316105604171753,0.3335344195365906,0.3333045542240143,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,375.8726806640625,372.7462134308114
688,688,/yh/study/new_data/model_dataset_flight/vi/vi_000688.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9350138902664185,0.06498614698648453,0.0,1,0,1,-143.43556213378906,58.9846076965332,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355222225189,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,369.39715576171875,372.5219154732907
689,689,/yh/study/new_data/model_dataset_flight/vi/vi_000689.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4316689670085907,0.029228083789348602,0.5391029715538025,1,1,0,-143.3729705810547,58.988197326660156,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316102623939514,0.33353447914123535,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,375.97491455078125,372.84858563160685
690,690,/yh/study/new_data/model_dataset_flight/vi/vi_000690.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9350078701972961,0.06499218195676804,0.0,1,0,1,-143.34661865234375,59.00255584716797,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316031098365784,0.3335355222225189,0.33330413699150085,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,369.463134765625,372.5877339660471
